time,seconds,CO,ChipTemp,PM,Flow,FlueTemp,TC,F1Flow,DilFlow,CO2,PM_RH,datenumbers,phase
yyyymmdd hhmmss,s,ppm,degC,Mm^-1,,degC,degC,ccm,ccm,ppm,%,date,text
20230605 11:25:33,855.0,0.13837152360515015,18.286080000000002,-0.031769098712446375,10466.0,19.31904,19.0,4.598000000000001,-17.328,16.005364806866964,55.0,19513.476076388888,prebkg
20230605 11:25:35,857.0,0.035366523605150135,18.286080000000002,0.03583090128755373,10434.0,19.31136,19.0,2.0900000000000003,-19.152,13.005364806866964,55.0,19513.476099537038,prebkg
20230605 11:25:37,859.0,0.13837152360515015,18.286080000000002,-0.031769098712446375,10513.0,19.32288,19.0,4.180000000000001,-17.328,11.005364806866964,55.0,19513.476122685184,prebkg
20230605 11:25:39,861.0,0.17270652360515015,18.28224,-0.031769098712446375,10464.0,19.3152,19.0,0.8360000000000001,-16.416,16.005364806866964,55.0,19513.476145833334,prebkg
20230605 11:25:41,863.0,0.035366523605150135,18.286080000000002,-0.16696909871244614,10426.0,19.31136,19.0,4.598000000000001,-17.784000000000002,21.005364806866964,55.0,19513.47616898148,prebkg
20230605 11:25:43,865.0,0.035366523605150135,18.289920000000002,-0.09936909871244604,10446.0,19.31904,19.0,1.2540000000000002,-18.24,13.005364806866964,55.0,19513.47619212963,prebkg
20230605 11:25:45,867.0,0.17270652360515015,18.289920000000002,-0.031769098712446375,10440.0,19.31136,19.0,4.598000000000001,-15.960000000000003,13.005364806866964,55.0,19513.476215277777,prebkg
20230605 11:25:47,869.0,0.035366523605150135,18.286080000000002,-0.031769098712446375,10493.0,19.3152,19.0,2.0900000000000003,-16.416,4.0053648068669645,55.0,19513.476238425927,prebkg
20230605 11:25:49,871.0,0.10403652360515014,18.29376,-0.031769098712446375,10473.0,19.31136,19.0,4.180000000000001,-17.328,9.005364806866964,55.0,19513.476261574073,prebkg
20230605 11:25:51,873.0,0.10403652360515014,18.2976,0.03583090128755373,10451.0,19.31904,19.1,1.2540000000000002,-18.696,9.005364806866964,55.0,19513.476284722223,prebkg
20230605 11:25:53,875.0,0.17270652360515015,18.289920000000002,-0.16696909871244614,10444.0,19.330560000000002,19.1,4.598000000000001,-15.960000000000003,9.005364806866964,55.0,19513.47630787037,prebkg
20230605 11:25:55,877.0,0.035366523605150135,18.289920000000002,-0.09936909871244604,10510.0,19.30752,19.1,2.0900000000000003,-17.328,11.005364806866964,55.0,19513.47633101852,prebkg
20230605 11:25:57,879.0,0.035366523605150135,18.289920000000002,-0.09936909871244604,10453.0,19.32672,19.1,3.762,-17.328,11.005364806866964,55.0,19513.476354166665,prebkg
20230605 11:25:59,881.0,0.10403652360515014,18.2976,-0.09936909871244604,10457.0,19.31904,19.1,2.0900000000000003,-17.328,6.0053648068669645,55.0,19513.476377314815,prebkg
20230605 11:26:01,883.0,0.035366523605150135,18.30528,-0.09936909871244604,10494.0,19.31904,19.1,3.3440000000000003,-16.416,16.005364806866964,55.0,19513.47640046296,prebkg
20230605 11:26:03,885.0,0.06970152360515014,18.2976,-0.16696909871244614,10473.0,19.330560000000002,19.1,1.6720000000000002,-18.24,25.005364806866964,55.0,19513.47642361111,prebkg
20230605 11:26:05,887.0,0.06970152360515014,18.30528,-0.16696909871244614,10483.0,19.32288,19.1,3.762,-17.328,16.005364806866964,55.0,19513.476446759258,prebkg
20230605 11:26:07,889.0,-0.06763847639484988,18.30144,-0.09936909871244604,10477.0,19.32672,19.1,2.5080000000000005,-18.24,11.005364806866964,55.0,19513.476469907408,prebkg
20230605 11:26:09,891.0,0.035366523605150135,18.2976,-0.09936909871244604,10456.0,19.31904,19.1,3.762,-16.416,11.005364806866964,55.0,19513.476493055554,prebkg
20230605 11:26:11,893.0,-0.06763847639484988,18.30144,-0.16696909871244614,10477.0,19.3152,19.1,1.2540000000000002,-16.872,11.005364806866964,55.0,19513.476516203704,prebkg
20230605 11:26:13,895.0,0.20704152360515016,18.30912,-0.09936909871244604,10452.0,19.32672,19.1,3.762,-16.872,9.005364806866964,55.0,19513.47653935185,prebkg
20230605 11:26:15,897.0,-0.033303476394849874,18.31296,-0.09936909871244604,10556.0,19.32288,19.1,1.6720000000000002,-16.416,14.005364806866964,55.0,19513.4765625,prebkg
20230605 11:26:17,899.0,-0.033303476394849874,18.30528,-0.23456909871244624,10481.0,19.32672,19.1,3.3440000000000003,-17.328,-1.9946351931330355,55.0,19513.47658564815,prebkg
20230605 11:26:19,901.0,0.10403652360515014,18.30144,-0.031769098712446375,10461.0,19.32672,19.1,1.6720000000000002,-17.784000000000002,-1.9946351931330355,55.0,19513.476608796296,prebkg
20230605 11:26:21,903.0,0.035366523605150135,18.30528,-0.23456909871244624,10449.0,19.32288,19.1,5.016000000000001,-16.416,4.0053648068669645,55.0,19513.476631944446,prebkg
20230605 11:26:23,905.0,0.13837152360515015,18.30528,-0.16696909871244614,10475.0,19.32672,19.1,2.0900000000000003,-18.24,6.0053648068669645,55.0,19513.476655092592,prebkg
20230605 11:26:25,907.0,0.035366523605150135,18.30528,-0.23456909871244624,10457.0,19.32288,19.1,3.3440000000000003,-16.872,11.005364806866964,55.0,19513.476678240742,prebkg
20230605 11:26:27,909.0,0.06970152360515014,18.30144,-0.031769098712446375,10463.0,19.334400000000002,19.1,1.2540000000000002,-15.504,11.005364806866964,55.0,19513.47670138889,prebkg
20230605 11:26:29,911.0,0.10403652360515014,18.3168,-0.16696909871244614,10452.0,19.32672,19.1,4.598000000000001,-17.328,14.005364806866964,55.0,19513.47672453704,prebkg
20230605 11:26:31,913.0,0.13837152360515015,18.30528,-0.09936909871244604,10458.0,19.32288,19.1,2.0900000000000003,-18.24,6.0053648068669645,55.0,19513.476747685185,prebkg
20230605 11:26:33,915.0,0.0010315236051501309,18.3168,-0.09936909871244604,10444.0,19.32288,19.1,3.762,-17.784000000000002,9.005364806866964,55.0,19513.476770833335,prebkg
20230605 11:26:35,917.0,0.035366523605150135,18.3168,-0.23456909871244624,10462.0,19.32672,19.1,2.0900000000000003,-18.696,14.005364806866964,55.0,19513.47679398148,prebkg
20230605 11:26:37,919.0,0.06970152360515014,18.31296,-0.23456909871244624,10482.0,19.330560000000002,19.1,2.926,-16.872,21.005364806866964,55.0,19513.47681712963,prebkg
20230605 11:26:39,921.0,0.13837152360515015,18.32064,-0.09936909871244604,10479.0,19.334400000000002,19.1,2.0900000000000003,-17.328,27.005364806866964,55.0,19513.476840277777,prebkg
20230605 11:26:41,923.0,0.17270652360515015,18.32064,-0.23456909871244624,10454.0,19.330560000000002,19.1,3.762,-16.416,30.005364806866964,55.0,19513.476863425927,prebkg
20230605 11:26:43,925.0,0.06970152360515014,18.32064,-0.09936909871244604,10457.0,19.330560000000002,19.1,2.5080000000000005,-16.416,19.005364806866964,55.0,19513.476886574073,prebkg
20230605 11:26:45,927.0,0.17270652360515015,18.32448,-0.23456909871244624,10647.0,19.330560000000002,19.1,4.598000000000001,-17.784000000000002,16.005364806866964,55.0,19513.476909722223,prebkg
20230605 11:26:47,929.0,0.0010315236051501309,18.31296,-0.16696909871244614,10465.0,19.34208,19.1,0.8360000000000001,-16.872,11.005364806866964,55.0,19513.47693287037,prebkg
20230605 11:26:49,931.0,0.06970152360515014,18.32448,-0.16696909871244614,10439.0,19.334400000000002,19.1,2.926,-16.416,14.005364806866964,55.0,19513.47695601852,prebkg
20230605 11:26:51,933.0,0.13837152360515015,18.32832,-0.16696909871244614,10486.0,19.330560000000002,19.1,1.2540000000000002,-18.696,14.005364806866964,55.0,19513.476979166666,prebkg
20230605 11:26:53,935.0,-0.033303476394849874,18.3168,-0.16696909871244614,10472.0,19.32672,19.1,5.016000000000001,-16.872,21.005364806866964,55.0,19513.477002314816,prebkg
20230605 11:26:55,937.0,0.06970152360515014,18.32832,-0.09936909871244604,10556.0,19.330560000000002,19.1,0.8360000000000001,-17.784000000000002,21.005364806866964,55.0,19513.477025462962,prebkg
20230605 11:26:57,939.0,0.10403652360515014,18.32448,-0.09936909871244604,10452.0,19.33824,19.1,4.180000000000001,-16.872,19.005364806866964,55.0,19513.477048611112,prebkg
20230605 11:26:59,941.0,0.10403652360515014,18.32448,-0.031769098712446375,10490.0,19.330560000000002,19.1,2.0900000000000003,-16.872,4.0053648068669645,55.0,19513.47707175926,prebkg
20230605 11:27:01,943.0,0.06970152360515014,18.332160000000002,-0.3021690987124459,10521.0,19.334400000000002,19.1,3.762,-15.960000000000003,4.0053648068669645,55.0,19513.477094907408,prebkg
20230605 11:27:03,945.0,0.035366523605150135,18.332160000000002,-0.23456909871244624,10319.0,19.334400000000002,19.1,0.8360000000000001,-17.328,0.0053648068669645,55.0,19513.477118055554,prebkg
20230605 11:27:05,947.0,0.17270652360515015,18.332160000000002,-0.16696909871244614,10474.0,19.334400000000002,19.1,3.3440000000000003,-18.24,14.005364806866964,55.0,19513.477141203704,prebkg
20230605 11:27:07,949.0,0.0010315236051501309,18.33984,-0.16696909871244614,10482.0,19.334400000000002,19.1,0.41800000000000004,-18.696,9.005364806866964,55.0,19513.47716435185,prebkg
20230605 11:27:09,951.0,0.13837152360515015,18.32448,-0.23456909871244624,10459.0,19.334400000000002,19.1,4.180000000000001,-15.960000000000003,11.005364806866964,55.0,19513.4771875,prebkg
20230605 11:27:11,953.0,0.17270652360515015,18.336000000000002,-0.09936909871244604,10469.0,19.33824,19.1,0.41800000000000004,-17.328,0.0053648068669645,55.0,19513.477210648147,prebkg
20230605 11:27:13,955.0,0.13837152360515015,18.32832,-0.23456909871244624,10462.0,19.34592,19.1,2.926,-16.416,-1.9946351931330355,55.0,19513.477233796297,prebkg
20230605 11:27:15,957.0,0.17270652360515015,18.332160000000002,-0.23456909871244624,10456.0,19.33824,19.1,1.6720000000000002,-16.872,-1.9946351931330355,55.0,19513.477256944443,prebkg
20230605 11:27:17,959.0,0.10403652360515014,18.336000000000002,-0.23456909871244624,10463.0,19.334400000000002,19.1,5.016000000000001,-17.784000000000002,6.0053648068669645,55.0,19513.477280092593,prebkg
20230605 11:27:19,961.0,-0.06763847639484988,18.332160000000002,-0.3021690987124459,10469.0,19.33824,19.1,2.0900000000000003,-16.416,9.005364806866964,54.0,19513.47730324074,prebkg
20230605 11:27:21,963.0,0.06970152360515014,18.336000000000002,-0.23456909871244624,10454.0,19.33824,19.1,3.3440000000000003,-17.328,4.0053648068669645,54.0,19513.47732638889,prebkg
20230605 11:27:23,965.0,0.06970152360515014,18.34368,-0.3021690987124459,10318.0,19.33824,19.1,0.8360000000000001,-18.24,14.005364806866964,54.0,19513.477349537035,prebkg
20230605 11:27:25,967.0,0.27571152360515017,18.34368,-0.23456909871244624,10490.0,19.334400000000002,19.200000000000003,3.762,-17.328,4.0053648068669645,54.0,19513.477372685185,prebkg
20230605 11:27:27,969.0,0.13837152360515015,18.336000000000002,-0.09936909871244604,10475.0,19.34208,19.1,1.2540000000000002,-16.872,-8.994635193133036,54.0,19513.47739583333,prebkg
20230605 11:27:29,971.0,0.0010315236051501309,18.336000000000002,-0.3021690987124459,10529.0,19.33824,19.1,5.016000000000001,-16.416,-1.9946351931330355,54.0,19513.47741898148,prebkg
20230605 11:27:31,973.0,0.10403652360515014,18.33984,-0.23456909871244624,10464.0,19.334400000000002,19.1,0.41800000000000004,-17.784000000000002,4.0053648068669645,54.0,19513.477442129628,prebkg
20230605 11:27:33,975.0,0.13837152360515015,18.34368,-0.23456909871244624,10534.0,19.33824,19.1,4.180000000000001,-17.784000000000002,9.005364806866964,54.0,19513.477465277778,prebkg
20230605 11:27:35,977.0,0.17270652360515015,18.33984,-0.16696909871244614,10478.0,19.33824,19.200000000000003,0.8360000000000001,-19.152,6.0053648068669645,54.0,19513.477488425928,prebkg
20230605 11:27:37,979.0,0.035366523605150135,18.336000000000002,-0.16696909871244614,10454.0,19.33824,19.200000000000003,4.598000000000001,-17.328,6.0053648068669645,54.0,19513.477511574074,prebkg
20230605 11:27:39,981.0,0.035366523605150135,18.35136,-0.16696909871244614,10561.0,19.33824,19.200000000000003,2.0900000000000003,-17.328,-6.9946351931330355,54.0,19513.477534722224,prebkg
20230605 11:27:41,983.0,0.10403652360515014,18.34368,-0.23456909871244624,10509.0,19.330560000000002,19.200000000000003,2.926,-17.784000000000002,-4.9946351931330355,54.0,19513.47755787037,prebkg
20230605 11:27:43,985.0,0.13837152360515015,18.35136,-0.16696909871244614,10476.0,19.34208,19.200000000000003,2.5080000000000005,-17.784000000000002,16.005364806866964,54.0,19513.47758101852,prebkg
20230605 11:27:45,987.0,0.10403652360515014,18.35136,-0.09936909871244604,10456.0,19.34208,19.200000000000003,3.3440000000000003,-17.784000000000002,14.005364806866964,54.0,19513.477604166666,prebkg
20230605 11:27:47,989.0,-0.06763847639484988,18.35136,-0.16696909871244614,10467.0,19.34592,19.200000000000003,1.6720000000000002,-19.152,21.005364806866964,54.0,19513.477627314816,prebkg
20230605 11:27:49,991.0,0.13837152360515015,18.35136,-0.23456909871244624,10467.0,19.33824,19.200000000000003,4.180000000000001,-16.872,11.005364806866964,54.0,19513.477650462963,prebkg
20230605 11:27:51,993.0,0.17270652360515015,18.35136,-0.3021690987124459,10541.0,19.33824,19.200000000000003,2.0900000000000003,-18.24,6.0053648068669645,54.0,19513.477673611113,prebkg
20230605 11:27:53,995.0,0.17270652360515015,18.35136,-0.23456909871244624,10465.0,19.34208,19.200000000000003,4.598000000000001,-17.784000000000002,6.0053648068669645,54.0,19513.47769675926,prebkg
20230605 11:27:55,997.0,0.10403652360515014,18.35136,-0.23456909871244624,10499.0,19.34208,19.200000000000003,1.2540000000000002,-18.24,-1.9946351931330355,54.0,19513.47771990741,prebkg
20230605 11:27:57,999.0,0.035366523605150135,18.34752,-0.3021690987124459,10468.0,19.3536,19.200000000000003,4.598000000000001,-16.872,6.0053648068669645,54.0,19513.477743055555,prebkg
20230605 11:27:59,1001.0,0.10403652360515014,18.3552,-0.23456909871244624,10514.0,19.34208,19.200000000000003,1.6720000000000002,-15.960000000000003,16.005364806866964,54.0,19513.477766203705,prebkg
20230605 11:28:01,1003.0,0.13837152360515015,18.3552,-0.16696909871244614,10452.0,19.34592,19.200000000000003,4.598000000000001,-17.784000000000002,27.005364806866964,54.0,19513.47778935185,prebkg
20230605 11:28:03,1005.0,0.06970152360515014,18.36672,-0.16696909871244614,10450.0,19.34208,19.200000000000003,2.0900000000000003,-17.784000000000002,16.005364806866964,54.0,19513.4778125,prebkg
20230605 11:28:05,1007.0,0.035366523605150135,18.3552,-0.031769098712446375,10436.0,19.34208,19.200000000000003,3.3440000000000003,-16.872,21.005364806866964,54.0,19513.477835648147,prebkg
20230605 11:28:07,1009.0,0.10403652360515014,18.35904,-0.16696909871244614,10477.0,19.3536,19.200000000000003,0.8360000000000001,-17.784000000000002,21.005364806866964,54.0,19513.477858796297,prebkg
20230605 11:28:09,1011.0,0.035366523605150135,18.35904,-0.16696909871244614,10463.0,19.34976,19.200000000000003,4.598000000000001,-16.416,21.005364806866964,54.0,19513.477881944444,prebkg
20230605 11:28:11,1013.0,0.10403652360515014,18.36288,-0.23456909871244624,10556.0,19.34208,19.200000000000003,2.0900000000000003,-15.504,25.005364806866964,54.0,19513.477905092594,prebkg
20230605 11:28:13,1015.0,0.17270652360515015,18.3552,-0.23456909871244624,10457.0,19.34592,19.200000000000003,3.762,-16.416,25.005364806866964,54.0,19513.47792824074,prebkg
20230605 11:28:15,1017.0,0.20704152360515016,18.36288,-0.23456909871244624,10456.0,19.34208,19.200000000000003,1.6720000000000002,-17.784000000000002,16.005364806866964,54.0,19513.47795138889,prebkg
20230605 11:28:17,1019.0,-0.06763847639484988,18.36288,-0.23456909871244624,10455.0,19.34976,19.200000000000003,4.598000000000001,-18.24,4.0053648068669645,54.0,19513.477974537036,prebkg
20230605 11:28:19,1021.0,0.035366523605150135,18.36288,-0.23456909871244624,10480.0,19.3536,19.200000000000003,0.8360000000000001,-17.784000000000002,11.005364806866964,54.0,19513.477997685186,prebkg
20230605 11:28:21,1023.0,0.13837152360515015,18.36288,-0.16696909871244614,10441.0,19.34208,19.200000000000003,4.180000000000001,-16.416,9.005364806866964,54.0,19513.478020833332,prebkg
20230605 11:28:23,1025.0,0.17270652360515015,18.35904,0.03583090128755373,10460.0,19.34976,19.200000000000003,2.0900000000000003,-18.24,16.005364806866964,54.0,19513.478043981482,prebkg
20230605 11:28:25,1027.0,0.0010315236051501309,18.36672,-0.09936909871244604,10466.0,19.35744,19.200000000000003,4.598000000000001,-16.872,16.005364806866964,54.0,19513.47806712963,prebkg
20230605 11:28:27,1029.0,0.10403652360515014,18.36288,-0.09936909871244604,10451.0,19.34976,19.200000000000003,1.6720000000000002,-16.872,27.005364806866964,54.0,19513.47809027778,prebkg
20230605 11:28:29,1031.0,0.0010315236051501309,18.37056,-0.16696909871244614,10476.0,19.34208,19.200000000000003,3.762,-17.328,30.005364806866964,54.0,19513.478113425925,prebkg
20230605 11:28:31,1033.0,0.17270652360515015,18.37056,-0.16696909871244614,10482.0,19.34976,19.200000000000003,1.6720000000000002,-17.328,25.005364806866964,54.0,19513.478136574075,prebkg
20230605 11:28:33,1035.0,0.20704152360515016,18.36672,-0.16696909871244614,10474.0,19.34976,19.200000000000003,5.016000000000001,-17.328,19.005364806866964,54.0,19513.47815972222,prebkg
20230605 11:28:35,1037.0,0.035366523605150135,18.37056,-0.09936909871244604,10445.0,19.34592,19.200000000000003,0.8360000000000001,-17.328,11.005364806866964,54.0,19513.47818287037,prebkg
20230605 11:28:37,1039.0,0.035366523605150135,18.3744,-0.23456909871244624,10460.0,19.34976,19.200000000000003,3.3440000000000003,-17.328,-3.9946351931330355,54.0,19513.478206018517,prebkg
20230605 11:28:39,1041.0,0.06970152360515014,18.37824,-0.3021690987124459,10587.0,19.3536,19.200000000000003,1.6720000000000002,-19.152,-3.9946351931330355,54.0,19513.478229166667,prebkg
20230605 11:28:41,1043.0,-0.2049784763948499,18.3744,-0.3021690987124459,10489.0,19.34976,19.200000000000003,4.598000000000001,-16.416,9.005364806866964,54.0,19513.478252314813,prebkg
20230605 11:28:43,1045.0,0.035366523605150135,18.37824,-0.23456909871244624,10486.0,19.34976,19.200000000000003,0.41800000000000004,-17.328,14.005364806866964,54.0,19513.478275462963,prebkg
20230605 11:28:45,1047.0,0.10403652360515014,18.37056,-0.16696909871244614,10467.0,19.3536,19.200000000000003,2.926,-17.784000000000002,14.005364806866964,54.0,19513.47829861111,prebkg
20230605 11:28:47,1049.0,0.13837152360515015,18.37824,-0.16696909871244614,10439.0,19.34976,19.200000000000003,0.8360000000000001,-17.784000000000002,25.005364806866964,54.0,19513.47832175926,prebkg
20230605 11:28:49,1051.0,0.13837152360515015,18.37824,-0.09936909871244604,10483.0,19.3536,19.200000000000003,4.180000000000001,-16.872,32.005364806866964,54.0,19513.478344907406,prebkg
20230605 11:28:51,1053.0,0.13837152360515015,18.382080000000002,-0.09936909871244604,10462.0,19.3536,19.200000000000003,1.6720000000000002,-17.328,19.005364806866964,54.0,19513.478368055556,prebkg
20230605 11:28:53,1055.0,0.10403652360515014,18.38592,-0.16696909871244614,10452.0,19.34976,19.200000000000003,4.180000000000001,-16.872,16.005364806866964,54.0,19513.478391203702,prebkg
20230605 11:28:55,1057.0,0.035366523605150135,18.37824,-0.23456909871244624,10443.0,19.3536,19.200000000000003,1.2540000000000002,-16.872,25.005364806866964,54.0,19513.478414351852,prebkg
20230605 11:28:57,1059.0,0.06970152360515014,18.3744,-0.09936909871244604,10488.0,19.34976,19.200000000000003,5.434,-17.328,32.005364806866964,54.0,19513.4784375,prebkg
20230605 11:28:59,1061.0,0.20704152360515016,18.38976,-0.09936909871244604,10469.0,19.36128,19.200000000000003,2.0900000000000003,-16.872,35.005364806866964,54.0,19513.478460648148,prebkg
20230605 11:29:01,1063.0,0.17270652360515015,18.38592,-0.16696909871244614,10457.0,19.3536,19.200000000000003,4.598000000000001,-16.872,27.005364806866964,54.0,19513.478483796298,prebkg
20230605 11:29:03,1065.0,0.13837152360515015,18.38592,0.03583090128755373,10560.0,19.35744,19.200000000000003,1.6720000000000002,-18.696,25.005364806866964,54.0,19513.478506944444,prebkg
20230605 11:29:05,1067.0,0.20704152360515016,18.382080000000002,-0.16696909871244614,10483.0,19.36512,19.200000000000003,4.598000000000001,-16.872,16.005364806866964,54.0,19513.478530092594,prebkg
20230605 11:29:07,1069.0,-0.033303476394849874,18.3936,-0.09936909871244604,10452.0,19.36128,19.200000000000003,1.6720000000000002,-19.608,14.005364806866964,54.0,19513.47855324074,prebkg
20230605 11:29:09,1071.0,-0.10197347639484988,18.38976,0.1710309012875535,10456.0,19.3536,19.200000000000003,5.016000000000001,-17.784000000000002,25.005364806866964,54.0,19513.47857638889,prebkg
20230605 11:29:11,1073.0,0.06970152360515014,18.38976,-0.23456909871244624,10558.0,19.36128,19.200000000000003,0.8360000000000001,-16.872,21.005364806866964,54.0,19513.478599537037,prebkg
20230605 11:29:13,1075.0,0.06970152360515014,18.3936,-0.23456909871244624,10488.0,19.3536,19.200000000000003,5.434,-17.784000000000002,16.005364806866964,54.0,19513.478622685187,prebkg
20230605 11:29:15,1077.0,0.13837152360515015,18.38592,-0.23456909871244624,10490.0,19.34976,19.3,1.2540000000000002,-17.328,25.005364806866964,54.0,19513.478645833333,prebkg
20230605 11:29:17,1079.0,0.06970152360515014,18.39744,-0.23456909871244624,10441.0,19.36128,19.200000000000003,4.180000000000001,-16.872,19.005364806866964,54.0,19513.478668981483,prebkg
20230605 11:29:19,1081.0,0.20704152360515016,18.3936,-0.16696909871244614,10462.0,19.35744,19.200000000000003,1.6720000000000002,-18.24,14.005364806866964,54.0,19513.47869212963,prebkg
20230605 11:29:21,1083.0,0.06970152360515014,18.3936,-0.16696909871244614,10435.0,19.3536,19.200000000000003,3.762,-17.328,9.005364806866964,54.0,19513.47871527778,prebkg
20230605 11:29:23,1085.0,0.13837152360515015,18.38592,-0.23456909871244624,10489.0,19.35744,19.3,2.0900000000000003,-17.784000000000002,4.0053648068669645,54.0,19513.478738425925,prebkg
20230605 11:29:25,1087.0,-0.033303476394849874,18.39744,-0.16696909871244614,10459.0,19.36128,19.3,4.180000000000001,-18.24,0.0053648068669645,54.0,19513.478761574075,prebkg
20230605 11:29:27,1089.0,0.0010315236051501309,18.3936,-0.09936909871244604,10648.0,19.35744,19.3,1.2540000000000002,-17.328,9.005364806866964,54.0,19513.47878472222,prebkg
20230605 11:29:29,1091.0,0.06970152360515014,18.40128,-0.23456909871244624,10461.0,19.3536,19.3,4.180000000000001,-16.872,14.005364806866964,54.0,19513.47880787037,prebkg
20230605 11:29:31,1093.0,-0.033303476394849874,18.3936,-0.09936909871244604,10460.0,19.36128,19.3,2.0900000000000003,-17.784000000000002,25.005364806866964,54.0,19513.478831018518,prebkg
20230605 11:29:33,1095.0,0.035366523605150135,18.40512,-0.031769098712446375,10442.0,19.3536,19.3,4.598000000000001,-18.24,21.005364806866964,54.0,19513.478854166668,prebkg
20230605 11:29:35,1097.0,0.0010315236051501309,18.39744,-0.16696909871244614,10472.0,19.35744,19.3,0.8360000000000001,-18.24,19.005364806866964,54.0,19513.478877314814,prebkg
20230605 11:29:37,1099.0,0.06970152360515014,18.40128,-0.16696909871244614,10459.0,19.35744,19.3,4.180000000000001,-17.328,25.005364806866964,54.0,19513.478900462964,prebkg
20230605 11:29:39,1101.0,0.035366523605150135,18.40512,-0.09936909871244604,10453.0,19.36128,19.3,2.0900000000000003,-16.872,14.005364806866964,54.0,19513.47892361111,prebkg
20230605 11:29:41,1103.0,0.035366523605150135,18.40512,-0.16696909871244614,10470.0,19.3536,19.3,3.3440000000000003,-18.696,0.0053648068669645,54.0,19513.47894675926,prebkg
20230605 11:29:43,1105.0,-0.033303476394849874,18.40128,-0.09936909871244604,10449.0,19.35744,19.3,2.0900000000000003,-18.696,6.0053648068669645,54.0,19513.478969907406,prebkg
20230605 11:29:45,1107.0,0.10403652360515014,18.39744,-0.16696909871244614,10443.0,19.36512,19.3,3.3440000000000003,-17.784000000000002,11.005364806866964,54.0,19513.478993055556,prebkg
20230605 11:29:47,1109.0,0.06970152360515014,18.40128,-0.16696909871244614,10473.0,19.36512,19.3,2.0900000000000003,-17.328,9.005364806866964,54.0,19513.479016203702,prebkg
20230605 11:29:49,1111.0,0.0010315236051501309,18.40128,-0.031769098712446375,10466.0,19.35744,19.3,4.180000000000001,-16.416,4.0053648068669645,54.0,19513.479039351852,prebkg
20230605 11:29:51,1113.0,-0.06763847639484988,18.40896,-0.09936909871244604,10337.0,19.36896,19.3,1.6720000000000002,-17.784000000000002,4.0053648068669645,54.0,19513.4790625,prebkg
20230605 11:29:53,1115.0,0.06970152360515014,18.40896,-0.031769098712446375,10469.0,19.36128,19.3,2.926,-18.24,4.0053648068669645,54.0,19513.47908564815,prebkg
20230605 11:29:55,1117.0,0.10403652360515014,18.4128,-0.031769098712446375,10570.0,19.36512,19.3,0.8360000000000001,-19.608,-1.9946351931330355,54.0,19513.479108796295,prebkg
20230605 11:29:57,1119.0,0.06970152360515014,18.4128,-0.031769098712446375,10449.0,19.34976,19.3,4.180000000000001,-18.24,-1.9946351931330355,54.0,19513.479131944445,prebkg
20230605 11:29:59,1121.0,0.13837152360515015,18.41664,-0.09936909871244604,10466.0,19.36128,19.3,2.0900000000000003,-17.784000000000002,16.005364806866964,54.0,19513.47915509259,prebkg
20230605 11:30:01,1123.0,0.17270652360515015,18.40896,-0.3021690987124459,10471.0,19.36512,19.3,4.598000000000001,-18.24,19.005364806866964,54.0,19513.47917824074,prebkg
20230605 11:30:03,1125.0,0.20704152360515016,18.41664,-0.16696909871244614,10486.0,19.36128,19.3,0.8360000000000001,-17.784000000000002,14.005364806866964,54.0,19513.479201388887,prebkg
20230605 11:30:05,1127.0,0.10403652360515014,18.40896,-0.031769098712446375,10477.0,19.36128,19.3,4.180000000000001,-16.416,16.005364806866964,54.0,19513.479224537037,prebkg
20230605 11:30:07,1129.0,-0.10197347639484988,18.41664,-0.09936909871244604,10456.0,19.36128,19.3,1.6720000000000002,-19.152,19.005364806866964,54.0,19513.479247685184,prebkg
20230605 11:30:09,1131.0,0.10403652360515014,18.42048,-0.031769098712446375,10482.0,19.36896,19.3,5.016000000000001,-18.24,14.005364806866964,54.0,19513.479270833333,prebkg
20230605 11:30:11,1133.0,0.0010315236051501309,18.41664,-0.031769098712446375,10432.0,19.36896,19.3,2.0900000000000003,-17.328,6.0053648068669645,54.0,19513.47929398148,prebkg
20230605 11:30:13,1135.0,-0.033303476394849874,18.42048,-0.23456909871244624,10470.0,19.36128,19.3,3.762,-17.784000000000002,9.005364806866964,54.0,19513.47931712963,prebkg
20230605 11:30:15,1137.0,-0.033303476394849874,18.42048,-0.23456909871244624,10468.0,19.36512,19.3,1.6720000000000002,-18.696,11.005364806866964,54.0,19513.47934027778,prebkg
20230605 11:30:17,1139.0,-0.033303476394849874,18.41664,-0.09936909871244604,10480.0,19.36128,19.3,2.926,-18.24,16.005364806866964,54.0,19513.479363425926,prebkg
20230605 11:30:19,1141.0,0.06970152360515014,18.42432,-0.09936909871244604,10471.0,19.36128,19.3,1.6720000000000002,-16.872,4.0053648068669645,54.0,19513.479386574076,prebkg
20230605 11:30:21,1143.0,0.13837152360515015,18.42048,-0.09936909871244604,10469.0,19.3728,19.3,3.762,-18.24,11.005364806866964,54.0,19513.479409722222,prebkg
20230605 11:30:23,1145.0,0.10403652360515014,18.42432,-0.09936909871244604,10501.0,19.36128,19.3,1.2540000000000002,-17.784000000000002,6.0053648068669645,54.0,19513.479432870372,prebkg
20230605 11:30:25,1147.0,0.13837152360515015,18.428160000000002,-0.09936909871244604,10460.0,19.36512,19.3,4.598000000000001,-18.24,9.005364806866964,54.0,19513.47945601852,prebkg
