time,seconds,CO,ChipTemp,PM,Flow,FlueTemp,TC,F1Flow,DilFlow,CO2,PM_RH,datenumbers,phase,CO_bkg,PM_bkg,CO2_bkg
yyyymmdd hhmmss,s,ppm,degC,Mm^-1,,degC,degC,ccm,ccm,ppm,%,date,text,ppm,Mm^-1,ppm
20230605 11:12:57,99.0,0.0010315236051501309,17.87904,0.37383090128755425,10496.0,19.092480000000002,18.5,5.434,-13.224000000000002,-13.994635193133036,56.0,19513.467326388887,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:12:59,101.0,0.06970152360515014,17.87904,0.4414309012875539,10476.0,19.096320000000002,18.5,3.3440000000000003,-13.680000000000001,-8.994635193133036,56.0,19513.467349537037,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:13:01,103.0,0.0010315236051501309,17.87904,0.509030901287554,10482.0,19.092480000000002,18.5,5.852,-13.224000000000002,-8.994635193133036,56.0,19513.467372685187,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:13:03,105.0,0.035366523605150135,17.88288,0.509030901287554,10633.0,19.096320000000002,18.5,3.3440000000000003,-14.136000000000001,-10.994635193133036,56.0,19513.467395833333,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:13:05,107.0,0.035366523605150135,17.8752,0.509030901287554,10430.0,19.096320000000002,18.5,5.852,-13.224000000000002,-13.994635193133036,56.0,19513.467418981483,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:13:07,109.0,0.06970152360515014,17.87904,0.509030901287554,10441.0,19.104,18.5,3.3440000000000003,-13.680000000000001,-21.994635193133036,56.0,19513.46744212963,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:13:09,111.0,0.10403652360515014,17.87904,0.37383090128755425,10507.0,19.104,18.5,5.852,-12.768,-8.994635193133036,56.0,19513.46746527778,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:13:11,113.0,0.10403652360515014,17.87904,0.509030901287554,10451.0,19.10784,18.5,2.926,-13.680000000000001,-13.994635193133036,56.0,19513.467488425926,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:13:13,115.0,0.17270652360515015,17.88672,0.509030901287554,10574.0,19.104,18.5,6.2700000000000005,-13.224000000000002,-3.9946351931330355,56.0,19513.467511574076,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:13:15,117.0,0.17270652360515015,17.89056,0.509030901287554,10495.0,19.104,18.5,3.762,-13.224000000000002,-6.9946351931330355,56.0,19513.467534722222,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:13:17,119.0,0.10403652360515014,17.88672,0.509030901287554,10541.0,19.11168,18.5,6.688000000000001,-12.312,-3.9946351931330355,56.0,19513.467557870372,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:13:19,121.0,0.06970152360515014,17.8944,0.509030901287554,10436.0,19.11168,18.5,3.3440000000000003,-15.048,9.005364806866964,56.0,19513.467581018518,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:13:21,123.0,0.10403652360515014,17.89056,0.4414309012875539,10555.0,19.10784,18.5,6.2700000000000005,-13.680000000000001,-3.9946351931330355,56.0,19513.467604166668,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:13:23,125.0,0.06970152360515014,17.89824,0.37383090128755425,10460.0,19.11552,18.5,3.762,-13.680000000000001,6.0053648068669645,56.0,19513.467627314814,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:13:25,127.0,0.13837152360515015,17.8944,0.1710309012875535,10480.0,19.10784,18.5,5.852,-13.680000000000001,9.005364806866964,56.0,19513.467650462964,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:13:27,129.0,0.035366523605150135,17.8944,0.30623090128755415,10486.0,19.11168,18.5,2.926,-13.680000000000001,14.005364806866964,56.0,19513.46767361111,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:13:29,131.0,0.13837152360515015,17.89056,0.23863090128755404,10498.0,19.11168,18.5,5.852,-13.680000000000001,1.0053648068669645,56.0,19513.46769675926,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:13:31,133.0,0.13837152360515015,17.905920000000002,0.30623090128755415,10581.0,19.11552,18.5,3.3440000000000003,-14.136000000000001,-6.9946351931330355,56.0,19513.467719907407,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:13:33,135.0,0.13837152360515015,17.905920000000002,0.23863090128755404,10471.0,19.11936,18.5,5.852,-13.224000000000002,-3.9946351931330355,56.0,19513.467743055557,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:13:35,137.0,0.20704152360515016,17.90208,0.23863090128755404,10552.0,19.11168,18.5,3.3440000000000003,-14.136000000000001,-8.994635193133036,56.0,19513.467766203703,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:13:37,139.0,0.10403652360515014,17.90208,0.23863090128755404,10366.0,19.11168,18.6,5.434,-13.680000000000001,4.0053648068669645,56.0,19513.467789351853,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:13:39,141.0,0.0010315236051501309,17.90208,0.30623090128755415,10456.0,19.11552,18.6,3.3440000000000003,-12.768,1.0053648068669645,56.0,19513.4678125,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:13:41,143.0,0.13837152360515015,17.905920000000002,0.30623090128755415,10509.0,19.11552,18.6,6.2700000000000005,-12.768,4.0053648068669645,56.0,19513.46783564815,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:13:43,145.0,0.035366523605150135,17.90208,0.37383090128755425,10468.0,19.11552,18.6,3.3440000000000003,-13.680000000000001,1.0053648068669645,55.0,19513.467858796295,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:13:45,147.0,0.06970152360515014,17.909760000000002,0.4414309012875539,10481.0,19.11936,18.5,5.434,-13.680000000000001,-10.994635193133036,55.0,19513.467881944445,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:13:47,149.0,-0.10197347639484988,17.90208,0.6442309012875538,10493.0,19.11936,18.5,2.926,-13.680000000000001,-6.9946351931330355,55.0,19513.46790509259,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:13:49,151.0,0.10403652360515014,17.905920000000002,0.37383090128755425,10498.0,19.11552,18.6,5.016000000000001,-13.224000000000002,-8.994635193133036,55.0,19513.46792824074,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:13:51,153.0,0.0010315236051501309,17.905920000000002,0.23863090128755404,10535.0,19.1232,18.6,3.3440000000000003,-13.680000000000001,-8.994635193133036,55.0,19513.467951388888,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:13:53,155.0,0.17270652360515015,17.9136,0.23863090128755404,10466.0,19.11552,18.6,5.852,-13.224000000000002,-6.9946351931330355,55.0,19513.467974537038,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:13:55,157.0,0.06970152360515014,17.9136,0.30623090128755415,10442.0,19.1232,18.6,3.3440000000000003,-14.592,1.0053648068669645,55.0,19513.467997685184,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:13:57,159.0,0.06970152360515014,17.91744,0.4414309012875539,10454.0,19.11936,18.6,5.852,-13.680000000000001,6.0053648068669645,55.0,19513.468020833334,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:13:59,161.0,0.13837152360515015,17.91744,0.37383090128755425,10427.0,19.1232,18.6,2.5080000000000005,-13.680000000000001,16.005364806866964,55.0,19513.46804398148,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:14:01,163.0,-0.10197347639484988,17.909760000000002,0.4414309012875539,10655.0,19.1232,18.6,5.016000000000001,-13.224000000000002,21.005364806866964,55.0,19513.46806712963,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:14:03,165.0,0.10403652360515014,17.92512,0.509030901287554,10447.0,19.13088,18.6,2.5080000000000005,-14.136000000000001,14.005364806866964,55.0,19513.468090277776,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:14:05,167.0,0.17270652360515015,17.92128,0.509030901287554,10543.0,19.13088,18.6,5.434,-13.224000000000002,11.005364806866964,55.0,19513.468113425926,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:14:07,169.0,0.24137652360515016,17.91744,0.30623090128755415,10469.0,19.13472,18.6,2.926,-13.224000000000002,9.005364806866964,55.0,19513.468136574073,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:14:09,171.0,0.035366523605150135,17.92896,0.37383090128755425,10456.0,19.1232,18.6,5.852,-13.680000000000001,6.0053648068669645,55.0,19513.468159722222,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:14:11,173.0,0.06970152360515014,17.92128,0.509030901287554,10676.0,19.13088,18.6,2.5080000000000005,-13.680000000000001,-1.9946351931330355,55.0,19513.46818287037,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:14:13,175.0,0.0010315236051501309,17.92512,0.30623090128755415,10584.0,19.13472,18.6,5.016000000000001,-14.136000000000001,-3.9946351931330355,55.0,19513.46820601852,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:14:15,177.0,0.0010315236051501309,17.92896,0.37383090128755425,10478.0,19.11936,18.6,2.5080000000000005,-14.136000000000001,-6.9946351931330355,55.0,19513.468229166665,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:14:17,179.0,0.035366523605150135,17.9328,0.37383090128755425,10463.0,19.12704,18.6,5.852,-14.592,1.0053648068669645,55.0,19513.468252314815,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:14:19,181.0,0.0010315236051501309,17.93664,0.4414309012875539,10508.0,19.142400000000002,18.6,2.926,-14.592,-6.9946351931330355,55.0,19513.46827546296,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:14:21,183.0,0.13837152360515015,17.9328,0.509030901287554,10558.0,19.13472,18.6,5.016000000000001,-13.680000000000001,-6.9946351931330355,55.0,19513.46829861111,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:14:23,185.0,0.10403652360515014,17.92896,0.37383090128755425,10472.0,19.142400000000002,18.6,2.5080000000000005,-14.592,-10.994635193133036,55.0,19513.46832175926,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:14:25,187.0,0.20704152360515016,17.9328,0.37383090128755425,10461.0,19.138560000000002,18.6,5.016000000000001,-14.592,-3.9946351931330355,55.0,19513.468344907407,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:14:27,189.0,0.035366523605150135,17.93664,0.4414309012875539,10472.0,19.138560000000002,18.6,2.5080000000000005,-14.592,1.0053648068669645,55.0,19513.468368055557,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:14:29,191.0,0.17270652360515015,17.93664,0.37383090128755425,10594.0,19.13472,18.6,5.434,-13.680000000000001,4.0053648068669645,55.0,19513.468391203704,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:14:31,193.0,0.10403652360515014,17.9328,0.4414309012875539,10470.0,19.138560000000002,18.6,3.3440000000000003,-14.592,4.0053648068669645,55.0,19513.468414351853,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:14:33,195.0,0.035366523605150135,17.93664,0.30623090128755415,10444.0,19.138560000000002,18.6,4.180000000000001,-14.136000000000001,6.0053648068669645,55.0,19513.4684375,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:14:35,197.0,0.035366523605150135,17.92896,0.37383090128755425,10439.0,19.138560000000002,18.6,2.5080000000000005,-14.592,-3.9946351931330355,55.0,19513.46846064815,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:14:37,199.0,0.10403652360515014,17.94048,0.30623090128755415,10436.0,19.14624,18.6,5.016000000000001,-14.592,6.0053648068669645,55.0,19513.468483796296,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:14:39,201.0,0.0010315236051501309,17.94816,0.37383090128755425,10476.0,19.138560000000002,18.6,2.926,-13.680000000000001,-6.9946351931330355,55.0,19513.468506944446,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:14:41,203.0,0.10403652360515014,17.94432,0.509030901287554,10548.0,19.15008,18.6,5.434,-14.136000000000001,-6.9946351931330355,55.0,19513.468530092592,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:14:43,205.0,0.0010315236051501309,17.952,0.4414309012875539,10356.0,19.142400000000002,18.6,2.926,-14.136000000000001,-13.994635193133036,55.0,19513.468553240742,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:14:45,207.0,0.035366523605150135,17.94048,0.30623090128755415,10454.0,19.142400000000002,18.6,4.598000000000001,-13.680000000000001,-6.9946351931330355,55.0,19513.46857638889,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:14:47,209.0,0.06970152360515014,17.93664,0.23863090128755404,10584.0,19.14624,18.6,2.5080000000000005,-14.592,-5.9946351931330355,55.0,19513.46859953704,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:14:49,211.0,0.13837152360515015,17.94816,0.23863090128755404,10482.0,19.142400000000002,18.6,4.180000000000001,-14.592,-5.9946351931330355,55.0,19513.468622685185,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:14:51,213.0,0.0010315236051501309,17.94816,0.23863090128755404,10468.0,19.15008,18.6,3.3440000000000003,-14.592,1.0053648068669645,55.0,19513.468645833334,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:14:53,215.0,0.035366523605150135,17.94816,0.30623090128755415,10486.0,19.14624,18.6,5.016000000000001,-16.416,-8.994635193133036,55.0,19513.46866898148,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:14:55,217.0,0.0010315236051501309,17.952,0.30623090128755415,10474.0,19.14624,18.6,2.926,-15.048,-3.9946351931330355,55.0,19513.46869212963,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:14:57,219.0,0.0010315236051501309,17.94432,0.30623090128755415,10461.0,19.14624,18.6,4.598000000000001,-15.048,-3.9946351931330355,55.0,19513.468715277777,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:14:59,221.0,0.06970152360515014,17.952,0.30623090128755415,10445.0,19.15392,18.6,2.5080000000000005,-15.504,1.0053648068669645,55.0,19513.468738425927,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:15:01,223.0,0.035366523605150135,17.95968,0.30623090128755415,10451.0,19.15392,18.6,4.598000000000001,-14.592,12.005364806866964,55.0,19513.468761574073,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:15:03,225.0,-0.033303476394849874,17.952,0.37383090128755425,10476.0,19.15008,18.6,2.5080000000000005,-14.592,17.005364806866964,55.0,19513.468784722223,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:15:05,227.0,-0.033303476394849874,17.952,0.37383090128755425,10589.0,19.15392,18.6,5.016000000000001,-14.592,22.005364806866964,55.0,19513.46880787037,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:15:07,229.0,-0.06763847639484988,17.952,0.30623090128755415,10475.0,19.15392,18.6,2.926,-15.048,17.005364806866964,55.0,19513.46883101852,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:15:09,231.0,0.06970152360515014,17.96352,0.30623090128755415,10458.0,19.15008,18.6,5.016000000000001,-14.136000000000001,12.005364806866964,55.0,19513.468854166666,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:15:11,233.0,-0.2049784763948499,17.95968,0.23863090128755404,10475.0,19.15776,18.6,2.0900000000000003,-15.048,7.0053648068669645,55.0,19513.468877314815,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:15:13,235.0,0.035366523605150135,17.955840000000002,0.30623090128755415,10500.0,19.16544,18.6,4.598000000000001,-14.136000000000001,-3.9946351931330355,55.0,19513.46890046296,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:15:15,237.0,0.10403652360515014,17.955840000000002,0.37383090128755425,10487.0,19.15392,18.6,2.5080000000000005,-15.048,-15.994635193133036,55.0,19513.46892361111,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:15:17,239.0,-0.033303476394849874,17.955840000000002,0.37383090128755425,10484.0,19.15008,18.6,5.016000000000001,-14.592,-27.994635193133036,55.0,19513.468946759258,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:15:19,241.0,0.035366523605150135,17.952,0.23863090128755404,10476.0,19.15776,18.6,2.5080000000000005,-15.048,-23.994635193133036,55.0,19513.468969907408,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:15:21,243.0,0.10403652360515014,17.96352,0.30623090128755415,10491.0,19.15776,18.6,5.434,-14.136000000000001,-15.994635193133036,55.0,19513.468993055554,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:15:23,245.0,0.10403652360515014,17.96352,0.30623090128755415,10457.0,19.15392,18.6,2.5080000000000005,-14.136000000000001,1.0053648068669645,55.0,19513.469016203704,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:15:25,247.0,0.13837152360515015,17.96736,0.30623090128755415,10451.0,19.1616,18.6,5.016000000000001,-15.048,4.0053648068669645,55.0,19513.46903935185,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:15:27,249.0,0.0010315236051501309,17.95968,0.30623090128755415,10454.0,19.15776,18.6,2.5080000000000005,-15.504,1.0053648068669645,55.0,19513.4690625,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:15:29,251.0,-0.06763847639484988,17.96352,0.37383090128755425,10484.0,19.1616,18.6,5.016000000000001,-14.136000000000001,-3.9946351931330355,55.0,19513.469085648147,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:15:31,253.0,0.17270652360515015,17.97504,0.6442309012875538,10563.0,19.16544,18.6,2.5080000000000005,-15.504,1.0053648068669645,55.0,19513.469108796296,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:15:33,255.0,0.13837152360515015,17.97504,0.6442309012875538,10466.0,19.16544,18.6,5.016000000000001,-15.504,1.0053648068669645,55.0,19513.469131944443,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:15:35,257.0,0.06970152360515014,17.97888,0.6442309012875538,10462.0,19.16928,18.6,2.0900000000000003,-15.048,-3.9946351931330355,55.0,19513.469155092593,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:15:37,259.0,0.0010315236051501309,17.97504,0.23863090128755404,10470.0,19.1616,18.6,5.016000000000001,-15.504,12.005364806866964,55.0,19513.46917824074,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:15:39,261.0,0.035366523605150135,17.97888,0.30623090128755415,10551.0,19.16544,18.6,2.5080000000000005,-14.592,17.005364806866964,55.0,19513.46920138889,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:15:41,263.0,0.10403652360515014,17.97888,0.23863090128755404,10473.0,19.17312,18.6,5.016000000000001,-15.048,4.0053648068669645,55.0,19513.46922453704,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:15:43,265.0,0.13837152360515015,17.97888,0.23863090128755404,10467.0,19.16928,18.6,2.5080000000000005,-15.048,9.005364806866964,55.0,19513.469247685185,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:15:45,267.0,0.0010315236051501309,17.97888,0.1710309012875535,10497.0,19.16928,18.6,5.016000000000001,-15.048,4.0053648068669645,55.0,19513.469270833335,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:15:47,269.0,0.0010315236051501309,17.97504,0.1710309012875535,10542.0,19.16928,18.6,2.926,-15.960000000000003,4.0053648068669645,55.0,19513.46929398148,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:15:49,271.0,0.035366523605150135,17.9712,0.23863090128755404,10496.0,19.16928,18.6,5.016000000000001,-14.592,1.0053648068669645,55.0,19513.46931712963,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:15:51,273.0,0.06970152360515014,17.98656,0.1710309012875535,10495.0,19.17696,18.6,2.5080000000000005,-15.504,-5.9946351931330355,55.0,19513.469340277778,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:15:53,275.0,-0.06763847639484988,17.97888,0.1710309012875535,10437.0,19.16544,18.6,4.598000000000001,-15.048,-1.9946351931330355,55.0,19513.469363425927,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:15:55,277.0,-0.06763847639484988,17.98656,0.30623090128755415,10442.0,19.16544,18.6,3.3440000000000003,-15.504,1.0053648068669645,55.0,19513.469386574074,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:15:57,279.0,0.035366523605150135,17.98272,0.30623090128755415,10442.0,19.17312,18.6,4.598000000000001,-15.048,1.0053648068669645,55.0,19513.469409722224,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:15:59,281.0,0.10403652360515014,17.98272,0.1710309012875535,10559.0,19.17696,18.6,2.0900000000000003,-15.048,-3.9946351931330355,55.0,19513.46943287037,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:16:01,283.0,0.10403652360515014,17.98656,0.03583090128755373,10438.0,19.17312,18.6,5.434,-14.592,-3.9946351931330355,55.0,19513.46945601852,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:16:03,285.0,0.06970152360515014,17.98272,0.23863090128755404,10457.0,19.1808,18.6,2.0900000000000003,-15.048,-12.994635193133036,55.0,19513.469479166666,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:16:05,287.0,0.10403652360515014,17.9904,0.03583090128755373,10478.0,19.17696,18.6,4.598000000000001,-14.592,-8.994635193133036,55.0,19513.469502314816,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:16:07,289.0,0.0010315236051501309,17.9904,0.30623090128755415,10579.0,19.1808,18.6,1.6720000000000002,-15.960000000000003,-3.9946351931330355,55.0,19513.469525462962,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:16:09,291.0,0.06970152360515014,17.9904,0.10343090128755383,10514.0,19.17312,18.6,4.598000000000001,-14.592,-3.9946351931330355,55.0,19513.469548611112,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:16:11,293.0,-0.06763847639484988,17.99424,0.23863090128755404,10526.0,19.17312,18.6,2.0900000000000003,-15.504,-5.9946351931330355,55.0,19513.46957175926,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:16:13,295.0,0.10403652360515014,17.99424,0.1710309012875535,10461.0,19.17696,18.6,5.016000000000001,-15.504,7.0053648068669645,55.0,19513.46959490741,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:16:15,297.0,0.10403652360515014,17.99808,0.1710309012875535,10458.0,19.1808,18.6,2.5080000000000005,-15.504,9.005364806866964,55.0,19513.469618055555,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:16:17,299.0,0.035366523605150135,17.9904,0.23863090128755404,10457.0,19.17696,18.6,5.016000000000001,-16.416,17.005364806866964,55.0,19513.469641203705,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:16:19,301.0,0.035366523605150135,18.005760000000002,0.1710309012875535,10541.0,19.1808,18.6,2.0900000000000003,-16.416,22.005364806866964,55.0,19513.46966435185,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:16:21,303.0,0.27571152360515017,17.99424,0.4414309012875539,10428.0,19.18464,18.6,5.016000000000001,-15.504,30.005364806866964,55.0,19513.4696875,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:16:23,305.0,0.20704152360515016,18.001920000000002,0.23863090128755404,10334.0,19.1808,18.6,2.0900000000000003,-15.504,22.005364806866964,55.0,19513.469710648147,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:16:25,307.0,0.10403652360515014,17.99808,0.23863090128755404,10492.0,19.17696,18.6,4.598000000000001,-15.504,22.005364806866964,55.0,19513.469733796297,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:16:27,309.0,0.06970152360515014,18.005760000000002,0.23863090128755404,10473.0,19.17312,18.6,1.6720000000000002,-15.504,9.005364806866964,55.0,19513.469756944443,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:16:29,311.0,0.06970152360515014,18.0096,0.23863090128755404,10477.0,19.19232,18.6,5.016000000000001,-15.504,7.0053648068669645,55.0,19513.469780092593,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:16:31,313.0,0.0010315236051501309,18.0096,0.23863090128755404,10476.0,19.18464,18.6,2.0900000000000003,-15.504,1.0053648068669645,55.0,19513.46980324074,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:16:33,315.0,0.10403652360515014,18.001920000000002,0.30623090128755415,10531.0,19.18464,18.6,4.598000000000001,-15.048,7.0053648068669645,55.0,19513.46982638889,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:16:35,317.0,0.13837152360515015,18.005760000000002,0.30623090128755415,10599.0,19.18464,18.6,2.5080000000000005,-15.504,7.0053648068669645,55.0,19513.469849537036,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:16:37,319.0,-0.033303476394849874,18.0096,0.1710309012875535,10467.0,19.188480000000002,18.6,4.598000000000001,-15.960000000000003,12.005364806866964,55.0,19513.469872685186,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:16:39,321.0,0.035366523605150135,18.0096,0.1710309012875535,10499.0,19.1808,18.6,2.0900000000000003,-15.960000000000003,19.005364806866964,55.0,19513.469895833332,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:16:41,323.0,0.0010315236051501309,18.01344,0.30623090128755415,10436.0,19.19616,18.6,3.762,-15.960000000000003,14.005364806866964,55.0,19513.469918981482,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:16:43,325.0,0.10403652360515014,18.0096,0.1710309012875535,10459.0,19.19232,18.6,2.0900000000000003,-15.504,25.005364806866964,55.0,19513.469942129628,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:16:45,327.0,0.17270652360515015,18.0096,0.30623090128755415,10497.0,19.18464,18.6,4.598000000000001,-14.592,28.005364806866964,55.0,19513.469965277778,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:16:47,329.0,-0.033303476394849874,18.0096,0.30623090128755415,10453.0,19.19232,18.6,2.0900000000000003,-15.960000000000003,25.005364806866964,55.0,19513.469988425924,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:16:49,331.0,0.0010315236051501309,18.01728,0.509030901287554,10481.0,19.18464,18.6,4.598000000000001,-15.504,22.005364806866964,55.0,19513.470011574074,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:16:51,333.0,0.06970152360515014,18.01344,0.1710309012875535,10490.0,19.19232,18.6,2.5080000000000005,-15.504,25.005364806866964,55.0,19513.47003472222,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:16:53,335.0,0.035366523605150135,18.01344,0.23863090128755404,10481.0,19.19232,18.6,4.180000000000001,-16.416,22.005364806866964,55.0,19513.47005787037,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:16:55,337.0,0.10403652360515014,18.02112,0.1710309012875535,10550.0,19.19232,18.6,1.6720000000000002,-16.416,22.005364806866964,55.0,19513.470081018517,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
20230605 11:16:57,339.0,0.0010315236051501309,18.02112,0.10343090128755383,10442.0,19.19232,18.6,4.180000000000001,-15.960000000000003,28.005364806866964,55.0,19513.470104166667,prebkg,-1.37443152360515,2.803369098712446,869.994635193133
