time,seconds,CO,CO2,PM,Flow,FLUEtemp,H2Otemp,RH,COtemp,TC1,dP2,O2_1,O2_2,O2_3,O2_4,datenumbers,phase,CO_bkg,CO2_bkg,PM_bkg,COmass,CO2mass,PMmass,MCE,MW_duct,density,mass_flow,mole_flow,vol_flow,totvol,CO_ER,CO2_ER,PM_ER,CO_totmass,CO2_totmass,PM_totmass
yyyymmdd hhmmss,s,ppm,ppm,Mm^-1,mmH2O,C,C,%,C,C,mmH2O,lambda,lambda,lambda,lambda,date,text,ppm,ppm,Mm^-1,gm^-3,gm^-3,gm^-3,mol/mol,g/mol,gm^-3,g/sec,mol/sec,m^3/sec,m^3,g/sec,g/sec,g/sec,g,g,g
20230727 11:14:12,40.0,-0.4175533802816902,-3.352112676056322,-837.5704225352092,0.2956,20.7826877,20.6,53.3,21.2,1533.5424,1.2845056,3.8,3.7,3.5,2.9,19565.468194444446,none,-0.29074661971830984,634.3521126760563,34182.57042253521,-0.00047481210318447135+/-0,-0.00598917006217077+/-0,-0.00036847521654037656+/-0,0.8892333235779202,29.0,1177.3203910885106+/-0,30.323556173128356,1.0456398680389087,0.02575641805124281,0.23205398651287412,-1.222945902540908e-05,-0.00015425956790125823,-9.490601718736158e-06,-0.00017076455144141923,-0.00194866747659476,-0.00011862932568140703
20230727 11:14:16,44.0,-0.38607338028169014,-1.352112676056322,-1107.5704225352092,0.2974,20.7826877,20.7,53.3,21.2,1533.5424,1.2845056,3.8,3.7,3.5,2.9,19565.46824074074,none,-0.29074661971830984,634.3521126760563,34182.57042253521,-0.00043901527884032747+/-0,-0.002415799688942814+/-0,-0.00048725723867144036+/-0,0.7778871951745692,29.0,1177.3203910885106+/-0,30.41574081597625,1.0488186488267672,0.02583471843875471,0.25788870495162886,-1.1341836119151248e-05,-6.24115047682688e-05,-1.2588153568321764e-05,-0.00018210638756057046,-0.002011078981363029,-0.0001312174792497288
20230727 11:14:20,48.0,-0.3388533802816902,-11.352112676056322,-162.57042253520922,0.3156,20.7864864,20.8,53.3,21.2,1533.5424,1.2845056,3.8,3.7,3.5,2.9,19565.468287037038,none,-0.29074661971830984,634.3521126760563,34182.57042253521,-0.0003853150626250526+/-0,-0.020282389431419735+/-0,(-7.152016121271707+/-0)e-05,0.9710157929936005,29.0,1177.305175941101+/-0,31.332396056541377,1.0804274502255646,0.026613656931810597,0.28450236188343947,-1.0254642887362266e-05,-0.0005397885540851859,-1.9034130342230394e-06,-0.00019236103044793272,-0.002550867535448215,-0.00013312089228395186
20230727 11:14:24,52.0,-0.2601533802816902,-22.352112676056322,-1107.5704225352092,0.307,20.7940838,20.8,53.3,21.2,1533.5424,1.2845056,3.8,3.7,3.5,2.9,19565.468333333334,none,-0.29074661971830984,634.3521126760563,34182.57042253521,-0.0002958165123257584+/-0,-0.03993464029703821+/-0,-0.00048725723867144036+/-0,0.988495032756402,29.0,1177.2747468260527+/-0,30.902149234514585,1.065591352914296,0.026248884823043356,0.3107512467064828,-7.764853560793217e-06,-0.0010482397736066218,-1.2789959137080786e-05,-0.00020012588400872595,-0.0035991073090548367,-0.00014591085142103265
20230727 11:14:28,56.0,-0.2758933802816902,-6.352112676056322,-1377.5704225352092,0.2863,20.7940838,20.8,53.3,21.2,1533.5424,1.2845056,3.8,3.7,3.5,2.9,19565.46837962963,none,-0.29074661971830984,634.3521126760563,34182.57042253521,-0.00031371423058321803+/-0,-0.011348785616864651+/-0,-0.0006060392608025041+/-0,0.9583746034725077,29.0,1177.2747468260527+/-0,29.842154314578785,1.0290398039509925,0.02534850458232762,0.3360997512888104,-7.952186611480086e-06,-0.0002876747442129474,-1.536218897952272e-05,-0.00020807807062020602,-0.003886782053267784,-0.00016127304040055538
20230727 11:14:32,60.0,-0.21293338028169018,-16.352112676056322,-567.5704225352092,0.2979,20.7978825,20.9,53.3,21.2,1533.5424,1.2845056,3.8,3.7,3.5,2.9,19565.468425925927,none,-0.29074661971830984,634.3521126760563,34182.57042253521,-0.00024212022858374548+/-0,-0.02921456724609718+/-0,-0.00024969319440931275+/-0,0.9871456209926914,29.0,1177.2595328583836+/-0,30.440511320533208,1.0496728041563175,0.02585709477894285,0.36195684606775325,-6.2605256983892145e-06,-0.0007554038342081342,-6.456340593498602e-06,-0.00021433859631859523,-0.004642185887475918,-0.000167729380994054
20230727 11:14:36,64.0,-0.2758933802816902,-21.352112676056322,-1242.5704225352092,0.2919,20.7978825,20.9,53.3,21.2,1533.5424,1.2845056,3.8,3.7,3.5,2.9,19565.468472222223,none,-0.29074661971830984,634.3521126760563,34182.57042253521,-0.00031371017644192745+/-0,-0.03814753139111399+/-0,-0.0005466482497369723+/-0,0.9872436978442198,29.0,1177.2595328583836+/-0,30.13240104788508,1.0390483119960372,0.025595376556198847,0.3875522226239521,-8.029530095542713e-06,-0.0009764004306449785,-1.3991667795804832e-05,-0.00022236812641413794,-0.005618586318120897,-0.00018172104878985882
20230727 11:14:40,68.0,-0.21293338028169018,-9.352112676056322,-837.5704225352092,0.3011,20.7978825,20.9,53.4,21.2,1533.5424,1.2845056,3.8,3.7,3.5,2.9,19565.46851851852,none,-0.29074661971830984,634.3521126760563,34182.57042253521,-0.00024212022858374548+/-0,-0.01670841744307365+/-0,-0.00036847521654037656+/-0,0.9777383842139896,29.0,1177.2595328583836+/-0,30.60356845662725,1.0552954640216294,0.02599560046230575,0.41354782308625787,-6.2940607261051876e-06,-0.00043434534420756283,-9.578734509445223e-06,-0.00022866218714024314,-0.0060529316623284595,-0.00019129978329930405
20230727 11:14:44,72.0,-0.21293338028169018,-13.352112676056322,-837.5704225352092,0.2872,20.8092786,21.0,53.5,21.2,1533.5424,1.2845056,3.8,3.7,3.5,2.9,19565.468564814815,none,-0.29074661971830984,634.3521126760563,34182.57042253521,-0.00024211084216005415+/-0,-0.023853863965831817+/-0,-0.00036847521654037656+/-0,0.984302789729033,29.0,1177.2138933146132+/-0,29.888250253349156,1.0306293190810054,0.025388971726450268,0.43893679481270814,-6.146945326268678e-06,-0.0006056250777950948,-9.355206854641261e-06,-0.00023480913246651182,-0.006658556740123554,-0.0002006549901539453
20230727 11:14:48,76.0,-0.21293338028169018,-3.352112676056322,-702.5704225352092,0.2987,20.816876,21.0,53.5,21.3,1533.5424,1.2845056,3.8,3.7,3.5,2.9,19565.46861111111,none,-0.29074661971830984,634.3521126760563,34182.57042253521,-0.00024210458494857074+/-0,-0.005988473522663929+/-0,-0.00030908420547484466+/-0,0.9402719132048427,29.0,1177.183468917978+/-0,30.480372647203662,1.0510473326621952,0.025892627149462145,0.4648294219621703,-6.268723749248627e-06,-0.00015505731211676326,-8.003002090147899e-06,-0.00024107785621576045,-0.006813614052240317,-0.0002086579922440932
20230727 11:14:52,80.0,-0.1657133802816902,-4.352112676056322,-1107.5704225352092,0.3023,20.8244734,21.0,53.5,21.3,1533.5424,1.2845056,3.8,3.7,3.5,2.9,19565.468657407408,none,-0.29074661971830984,634.3521126760563,34182.57042253521,-0.00018841072381595937+/-0,-0.007774749984266673+/-0,-0.00048725723867144036+/-0,0.9633201061273237,29.0,1177.153046093903+/-0,30.663104466910543,1.057348429893467,0.026048528327441044,0.49087795028961134,-4.907822076513689e-06,-0.00020252079520394222,-1.2692333984283715e-05,-0.0002459856782922741,-0.007016134847444259,-0.00022135032622837693
20230727 11:14:56,84.0,-0.21293338028169018,8.647887323943678,-1107.5704225352092,0.3008,20.820674699999998,21.0,53.5,21.3,1533.5424,1.2845056,3.8,3.7,3.5,2.9,19565.468703703704,none,-0.29074661971830984,634.3521126760563,34182.57042253521,-0.00024210145646411297+/-0,0.015449055586483778+/-0,-0.00048725723867144036+/-0,1.0252441663231235,29.0,1177.168257309378+/-0,30.587132961363128,1.054728722805625,0.025983654223972467,0.5168616045135838,-6.290680531883635e-06,0.0004014229184461247,-1.2660723607766331e-05,-0.00025227635882415773,-0.006614711928998134,-0.00023401104983614325
20230727 11:15:00,88.0,-0.1657133802816902,17.647887323943678,-1107.5704225352092,0.2819,20.8244734,21.1,53.5,21.3,1533.5424,1.2845056,3.8,3.6,3.5,2.9,19565.46875,none,-0.29074661971830984,634.3521126760563,34182.57042253521,-0.00018841072381595937+/-0,0.03152673699121743+/-0,-0.00048725723867144036+/-0,1.0094789916183031,29.0,1177.153046093903+/-0,29.610421323690918,1.0210490111617558,0.02515426640736812,0.5420158709209519,-4.739333540871699e-06,0.0007930319412321104,-1.2256598390459963e-05,-0.00025701569236502944,-0.005821679987766024,-0.0002462676482266032
20230727 11:15:04,92.0,-0.13423338028169018,17.647887323943678,-837.5704225352092,0.2887,20.8320708,21.1,53.5,21.3,1533.5424,1.2845056,3.8,3.6,3.5,2.9,19565.468796296296,none,-0.29074661971830984,634.3521126760563,34182.57042253521,-0.00015261504350934894+/-0,0.031525922243464385+/-0,-0.00036847521654037656+/-0,1.0076644988369354,29.0,1177.1226248422665+/-0,29.965037749169873,1.0332771637644784,0.02545617348335749,0.5674720444043094,-3.884995023744138e-06,0.0008025293458524683,-9.379969036569543e-06,-0.00026090068738877356,-0.005019150641913556,-0.0002556476172631727
20230727 11:15:08,96.0,-0.13423338028169018,29.647887323943678,-837.5704225352092,0.31,20.8320708,21.1,53.5,21.3,1533.5424,1.2845056,3.8,3.6,3.5,2.9,19565.468842592592,none,-0.29074661971830984,634.3521126760563,34182.57042253521,-0.00015261504350934894+/-0,0.052962542954902235+/-0,-0.00036847521654037656+/-0,1.004548178972957,29.0,1177.1226248422665+/-0,31.050763550946602,1.0707159845154002,0.026378529216620383,0.5938505736209299,-4.025760384107152e-06,0.0013970739867224006,-9.719834265110846e-06,-0.0002649264477728807,-0.003622076655191156,-0.0002653674515282836
20230727 11:15:12,100.0,-0.08701338028169014,36.64788732394368,-1377.5704225352092,0.3015,20.8358695,21.1,53.5,21.3,1533.5424,1.2845056,3.8,3.6,3.5,2.9,19565.46888888889,none,-0.29074661971830984,634.3521126760563,34182.57042253521,(-9.892754842154751+/-0)e-05,0.06546639244354115+/-0,-0.0006060392608025041+/-0,1.0023799589806242,29.0,1177.1074148060748+/-0,30.62191097660484,1.0559279647105118,0.02601454259095778,0.6198651162118877,-2.573554921831386e-06,0.0017030782544988578,-1.5765834161939313e-05,-0.00026750000269471207,-0.001918998400692298,-0.0002811332856902229
20230727 11:15:16,104.0,-0.14997338028169016,36.64788732394368,-567.5704225352092,0.2973,20.8434669,21.1,53.5,21.3,1533.5424,1.2845056,3.8,3.7,3.5,2.9,19565.468935185185,none,-0.29074661971830984,634.3521126760563,34182.57042253521,-0.00017050383959198783+/-0,0.06546470065638955+/-0,-0.00024969319440931275+/-0,1.004109094577657,29.0,1177.0769959128675+/-0,30.40748312119957,1.0485339007310197,0.025833045099668626,0.6456981613115563,-4.404633377846487e-06,0.0016911525644928177,-6.450335552256102e-06,-0.00027190463607255856,-0.00022784583619948028,-0.000287583621242479
20230727 11:15:20,108.0,-0.10275338028169018,38.64788732394368,-1107.5704225352092,0.2832,20.8434669,21.2,53.5,21.3,1533.5424,1.2845056,3.8,3.7,3.5,2.9,19565.46898148148,none,-0.29074661971830984,634.3521126760563,34182.57042253521,-0.0001168197038446214+/-0,0.06903733228329474+/-0,-0.00048725723867144036+/-0,1.0026657938309897,29.0,1177.0769959128675+/-0,29.677659261340484,1.0233675607358788,0.02521301441145262,0.670911175723009,-2.9453768765760664e-06,0.0017406392537869537,-1.2285223780707635e-05,-0.00027485001294913464,0.0015127934175874734,-0.00029986884502318663
20230727 11:15:24,112.0,-0.11849338028169015,36.64788732394368,107.42957746479078,0.3026,20.854862999999998,21.2,53.5,21.3,1533.5424,1.2845056,3.8,3.7,3.5,2.9,19565.469027777777,none,-0.29074661971830984,634.3521126760563,34182.57042253521,-0.00013470919401360713+/-0,0.06546216313960312+/-0,(4.72618609183467+/-0)e-05,1.0032437817190298,29.0,1177.0313705207693+/-0,30.67673003670331,1.0578182771277005,0.026062797309412924,0.6969739730324219,-3.5108984192910236e-06,0.0017061270893431982,1.2317763015805343e-06,-0.00027836091136842567,0.0032189205069306716,-0.0002986370687216061
20230727 11:15:28,116.0,-0.08701338028169014,46.64788732394368,-1647.5704225352092,0.2919,20.854862999999998,21.2,53.4,21.3,1533.5424,1.2845056,3.8,3.6,3.5,2.9,19565.469074074073,none,-0.29074661971830984,634.3521126760563,34182.57042253521,(-9.892115743749448+/-0)e-05,0.08332462886947178+/-0,-0.000724821282933568+/-0,1.00186880900017,29.0,1177.0313705207693+/-0,30.12948095592032,1.0389476191696663,0.02559785721139254,0.7225718302438144,-2.532169663270665e-06,0.0021329319519930155,-1.855387170431183e-05,-0.0002808930810316963,0.005351852458923687,-0.00031719094042591793
20230727 11:15:32,120.0,-0.10275338028169018,43.64788732394368,-972.5704225352092,0.2834,20.8624604,21.2,53.4,21.3,1533.5424,1.2845056,3.8,3.7,3.5,2.9,19565.46912037037,none,-0.29074661971830984,634.3521126760563,34182.57042253521,-0.00011681215717451786+/-0,0.07796387448063825+/-0,-0.00042786622760590846+/-0,1.0023596983399943,29.0,1177.0009555576682+/-0,29.68717785407022,1.0236957880713868,0.02522273046074487,0.7477945607045593,-2.9463215549510292e-06,0.0019664617917004843,-1.0791954532159545e-05,-0.00028383940258664737,0.007318314250624172,-0.0003279828949580775
20230727 11:15:36,124.0,-0.08701338028169014,39.64788732394368,-972.5704225352092,0.2942,20.8586617,21.3,53.4,21.3,1533.5424,1.2845056,3.8,3.7,3.5,2.9,19565.469166666666,none,-0.29074661971830984,634.3521126760563,34182.57042253521,(-9.891987933977253+/-0)e-05,0.07081998782646184+/-0,-0.00042786622760590846+/-0,1.0021994807396217,29.0,1177.0161628427327+/-0,30.2477539188054,1.0430259972001863,0.025698673368894902,0.7734932340734542,-2.5421096688433095e-06,0.0018199797351413562,-1.0995594428825485e-05,-0.0002863815122554907,0.009138293985765529,-0.00033897848938690294
20230727 11:15:40,128.0,-0.07127338028169017,50.64788732394368,-972.5704225352092,0.2948,20.8624604,21.3,53.4,21.4,1533.5424,1.2845056,3.8,3.7,3.5,2.9,19565.469212962962,none,-0.29074661971830984,634.3521126760563,34182.57042253521,(-8.102504537563643+/-0)e-05,0.0904672773902469+/-0,-0.00042786622760590846+/-0,1.0014092161322046,29.0,1177.0009555576682+/-0,30.2783866780922,1.0440822992445586,0.02572503151770694,0.799218265591161,-2.0843718460118822e-06,0.002327273562185238,-1.1006872190524366e-05,-0.0002884658841015026,0.011465567547950768,-0.0003499853615774273
20230727 11:15:44,132.0,-0.08701338028169014,56.64788732394368,-1107.5704225352092,0.2863,20.870057799999998,21.3,53.4,21.4,1533.5424,1.2845056,3.8,3.7,3.5,2.9,19565.46925925926,none,-0.29074661971830984,634.3521126760563,34182.57042253521,(-9.891604524476085+/-0)e-05,0.10118186530418101+/-0,-0.00048725723867144036+/-0,1.0015384023303522,29.0,1176.970542166396+/-0,29.838298498874927,1.0289068447887906,0.025351780210193648,0.8245700458013547,-2.507697838306748e-06,0.0025651404104490155,-1.2352838420624224e-05,-0.0002909735819398093,0.014030707958399783,-0.00036233819999805157
20230727 11:15:48,136.0,-0.10275338028169018,51.64788732394368,-1242.5704225352092,0.2812,20.8738565,21.4,53.3,21.4,1533.5424,1.2845056,3.8,3.7,3.5,2.9,19565.469305555554,none,-0.29074661971830984,634.3521126760563,34182.57042253521,-0.00011680762964045915+/-0,0.09224990214415138+/-0,-0.0005466482497369723+/-0,1.001993464220968,29.0,1176.9553360601576+/-0,29.571151272840524,1.0196948714772593,0.025125126134207913,0.8496951719355627,-2.9348064281543792e-06,0.0023177904272401405,-1.3734606225685415e-05,-0.00029390838836796366,0.016348498385639922,-0.000376072806223737
20230727 11:15:52,140.0,-0.10275338028169018,42.64788732394368,-432.5704225352092,0.2721,20.8776552,21.4,53.3,21.4,1533.5424,1.2845056,3.8,3.7,3.5,2.9,19565.46935185185,none,-0.29074661971830984,634.3521126760563,34182.57042253521,-0.00011680612054043106+/-0,0.07617373734507817+/-0,-0.00019030218334378088+/-0,1.0024151617531103,29.0,1176.940130346831+/-0,29.088547791601187,1.0030533721241788,0.024715401439348594,0.8744105733749112,-2.886910159729695e-06,0.0018826644976191066,-4.703394856126062e-06,-0.0002967952985276934,0.01823116288325903,-0.00038077620107986303
20230727 11:15:56,144.0,-0.05553338028169019,33.64788732394368,-837.5704225352092,0.3094,20.8814539,21.4,53.3,21.4,1533.5424,1.2845056,3.8,3.6,3.5,2.9,19565.469398148147,none,-0.29074661971830984,634.3521126760563,34182.57042253521,(-6.312741138206855+/-0)e-05,0.06009798793372223+/-0,-0.00036847521654037656+/-0,1.0016531553690706,29.0,1176.9249250264006+/-0,31.018094770994086,1.069589474861865,0.02635520253791744,0.9007657759128287,-1.6637357126688515e-06,0.0015838946441145679,-9.711238962124611e-06,-0.0002984590342403622,0.0198150575273736,-0.0003904874400419876
20230727 11:16:00,148.0,-0.05553338028169019,28.647887323943678,-162.57042253520922,0.295,20.8852526,21.4,53.3,21.4,1533.5424,1.2845056,3.8,3.7,3.5,2.9,19565.469444444443,none,-0.29074661971830984,634.3521126760563,34182.57042253521,(-6.312659582646595+/-0)e-05,0.05116690172592212+/-0,(-7.152016121271707+/-0)e-05,1.0019422458322638,29.0,1176.9097200988513+/-0,30.287481821563485,1.0443959248814996,0.025734753740515943,0.9265005296533446,-1.6245473980711828e-06,0.001316767615581786,-1.840553736291274e-06,-0.0003000835816384334,0.021131825142955387,-0.0003923279937782789
20230727 11:16:04,152.0,-0.03979338028169016,35.64788732394368,-162.57042253520922,0.2972,20.89285,21.5,53.4,21.4,1533.5424,1.2845056,3.8,3.7,3.5,2.9,19565.46949074074,none,-0.29074661971830984,634.3521126760563,34182.57042253521,(-4.523325819455742+/-0)e-05,0.06366769036066493+/-0,(-7.152016121271707+/-0)e-05,1.0011175374998913,29.0,1176.8793114223354+/-0,30.399815677876692,1.048269506133679,0.025830869302253714,0.9523313989555984,-1.1684143805387095e-06,0.0016445917884826944,-1.8474279367618104e-06,-0.0003012519960189721,0.02277641693143808,-0.0003941754217150407
20230727 11:16:08,156.0,-0.05553338028169019,42.64788732394368,-297.5704225352092,0.3009,20.9004474,21.5,53.4,21.4,1533.5424,1.2845056,3.8,3.7,3.5,2.9,19565.469537037035,none,-0.29074661971830984,634.3521126760563,34182.57042253521,(-6.31233338147712+/-0)e-05,0.07616783302807517+/-0,-0.00013091117227824898+/-0,1.0013038344946876,29.0,1176.8489043171612+/-0,30.588066886295127,1.0547609271136251,0.025991498801660635,0.978322897757259,-1.64067005520345e-06,0.0019797161408743034,-3.4025775773940974e-06,-0.00030289266607417555,0.024756133072312385,-0.0003975779992924348
20230727 11:16:12,160.0,-0.008313380281690153,58.64788732394368,-972.5704225352092,0.3099,20.904246099999998,21.5,53.3,21.4,1533.5424,1.2845056,3.8,3.7,3.5,2.9,19565.46958333333,none,-0.29074661971830984,634.3521126760563,34182.57042253521,(-9.449478797084184+/-0)e-06,0.10474199455199623+/-0,-0.00042786622760590846+/-0,1.0001417708165765,29.0,1176.8337013537891+/-0,31.041944651838158,1.0704118845461434,0.026377511636630196,1.0047004093938892,-2.492537369301784e-07,0.0027628331801391372,-1.1286046397595914e-05,-0.00030314191981110574,0.027518966252451524,-0.0004088640456900307
20230727 11:16:16,164.0,0.023166619718309855,68.64788732394368,-162.57042253520922,0.2877,20.9080448,21.6,53.3,21.4,1533.5424,1.2845056,3.8,3.7,3.5,2.9,19565.469629629628,none,-0.29074661971830984,634.3521126760563,34182.57042253521,(2.6332207412148536+/-0)e-05,0.12259987669192919+/-0,(-7.152016121271707+/-0)e-05,0.9996626435974418,29.0,1176.8184987832071+/-0,29.909231751115485,1.0313528190039822,0.0254153310659551,1.0301157404598442,6.692417690771519e-07,0.0031159164547706524,-1.8177085751116852e-06,-0.0003024726780420286,0.030634882707222175,-0.0004106817542651424
20230727 11:16:20,168.0,-0.03979338028169016,65.64788732394368,-1107.5704225352092,0.3017,20.9156422,21.6,53.3,21.4,1533.5424,1.2845056,3.8,3.7,3.5,2.9,19565.469675925928,none,-0.29074661971830984,634.3521126760563,34182.57042253521,(-4.522975229206671+/-0)e-05,0.11723907709142134+/-0,-0.00048725723867144036+/-0,1.0006065315708739,29.0,1176.7880948203513+/-0,30.627910673007435,1.05613485079336,0.02602669997072251,1.0561424404305668,-1.177181192655719e-06,0.00305134628430283,-1.2681697959464307e-05,-0.0003036498592346843,0.03368622899152501,-0.0004233634522246067
20230727 11:16:24,172.0,-0.03979338028169016,72.64788732394368,-1107.5704225352092,0.282,20.919440899999998,21.6,53.2,21.4,1533.5424,1.2845056,3.8,3.7,3.5,2.9,19565.469722222224,none,-0.29074661971830984,634.3521126760563,34182.57042253521,(-4.522916802782115+/-0)e-05,0.12973854281453384+/-0,-0.00048725723867144036+/-0,1.0005480570845526,29.0,1176.772893428047+/-0,29.61089033027885,1.021065183802719,0.025162790964720152,1.081305231395287,-1.1380921005922678e-06,0.0032645838329095106,-1.226075204273621e-05,-0.00030478795133527655,0.03695081282443452,-0.0004356242042673429
20230727 11:16:28,176.0,-0.024053380281690184,61.64788732394368,-1377.5704225352092,0.2686,20.9270383,21.6,53.2,21.5,1533.5424,1.2845056,3.8,3.7,3.5,2.9,19565.46976851852,none,-0.29074661971830984,634.3521126760563,34182.57042253521,(-2.733837298379114+/-0)e-05,0.1100913011334664+/-0,-0.0006060392608025041+/-0,1.0003903259297966,29.0,1176.74249182161+/-0,28.898433782537108,0.9964977166392106,0.02455799291976108,1.105863224315048,-6.713755701737305e-07,0.0027036213937629526,-1.4883107875885135e-05,-0.0003054593269054503,0.039654434218197476,-0.00045050731214322804
20230727 11:16:32,180.0,-0.03979338028169016,42.64788732394368,-837.5704225352092,0.2853,20.9346357,21.6,53.1,21.5,1533.5424,1.2845056,3.8,3.7,3.5,2.9,19565.469814814816,none,-0.29074661971830984,634.3521126760563,34182.57042253521,(-4.522683112177805+/-0)e-05,0.07615897826856108+/-0,-0.00036847521654037656+/-0,1.0009339394607586,29.0,1176.712091785967+/-0,29.782872177879646,1.0269955923406775,0.02531024571412059,1.1311734700291685,-1.1447022085632388e-06,0.0019276024533136512,-9.326198270200722e-06,-0.00030660402911401353,0.04158203667151113,-0.00045983351041342874
20230727 11:16:36,184.0,-0.05553338028169019,40.64788732394368,-567.5704225352092,0.2814,20.9384344,21.7,53.1,21.5,1533.5424,1.2845056,3.8,3.7,3.5,2.9,19565.469861111113,none,-0.29074661971830984,634.3521126760563,34182.57042253521,(-6.311518026025786+/-0)e-05,0.07258651658639846+/-0,-0.00024969319440931275+/-0,1.0013680748930884,29.0,1176.696892357155+/-0,29.578417412269225,1.0199454280092837,0.025136819519441276,1.1563102895486097,-1.5865148951391047e-06,0.0018245941669772288,-6.276492763099658e-06,-0.00030819054400915263,0.04340663083848836,-0.0004661100031765284
20230727 11:16:40,188.0,0.007426619718309824,51.64788732394368,-702.5704225352092,0.2859,20.9460318,21.6,53.0,21.5,1533.5424,1.2845056,3.8,3.7,3.5,2.9,19565.46990740741,none,-0.29074661971830984,634.3521126760563,34182.57042253521,(8.440335003476104+/-0)e-06,0.09222726272150608+/-0,-0.00030908420547484466+/-0,0.9998562273820191,29.0,1176.6664946774745+/-0,29.813595506645825,1.0280550174705456,0.02533733699523565,1.1816476265438454,2.1385561233575748e-07,0.0023367932357229336,-7.831370674020798e-06,-0.0003079766883968169,0.04574342407421129,-0.0004739413738505492
20230727 11:16:44,192.0,-0.024053380281690184,52.64788732394368,-702.5704225352092,0.2858,20.9498305,21.7,53.0,21.5,1533.5424,1.2845056,3.8,3.7,3.5,2.9,19565.469953703705,none,-0.29074661971830984,634.3521126760563,34182.57042253521,(-2.7336254309789654+/-0)e-05,0.09401174125853916+/-0,-0.00030908420547484466+/-0,1.0004570814872107,29.0,1176.6512964265753+/-0,29.80818855197003,1.0278685707575872,0.0253330690600485,1.2069806956038938,-6.925112182729498e-07,0.0023816059337579834,-7.83005152266446e-06,-0.00030866919961508983,0.04812503000796927,-0.0004817714253732137
20230727 11:16:48,196.0,-0.07127338028169017,51.64788732394368,-702.5704225352092,0.282,20.9460318,21.7,53.0,21.5,1533.5424,1.2845056,3.8,3.7,3.5,2.9,19565.47,none,-0.29074661971830984,634.3521126760563,34182.57042253521,(-8.100202100350987+/-0)e-05,0.09222726272150608+/-0,-0.00030908420547484466+/-0,1.0013818933588687,29.0,1176.6664946774745+/-0,29.609551655259068,1.0210190225951403,0.025163928597605797,1.2321446242014995,-2.0383290727940875e-06,0.00232080025387661,-7.77777287721671e-06,-0.0003107075286878839,0.05044583026184588,-0.0004895491982504304
20230727 11:16:52,200.0,-0.05553338028169019,45.64788732394368,-837.5704225352092,0.3009,20.9460318,21.7,53.0,21.5,1533.5424,1.2845056,3.8,3.7,3.5,2.9,19565.470046296297,none,-0.29074661971830984,634.3521126760563,34182.57042253521,(-6.31135498021127+/-0)e-05,0.08151310566686697+/-0,-0.00036847521654037656+/-0,1.0012180415240308,29.0,1176.6664946774745+/-0,30.58569624446451,1.0546791808436038,0.025993513355581765,1.2581381375570813,-1.6405428996993916e-06,0.002118812000806654,-9.577965462343161e-06,-0.0003123480715875833,0.05256464226265253,-0.0004991271637127736
20230727 11:16:56,204.0,-0.03979338028169016,31.647887323943678,-27.570422535209218,0.3007,20.953629199999998,21.7,52.9,21.5,1533.5424,1.2845056,3.8,3.7,3.5,2.9,19565.470092592594,none,-0.29074661971830984,634.3521126760563,34182.57042253521,(-4.5223910328793435+/-0)e-05,0.05651194599630108+/-0,(-1.2129150147185188+/-0)e-05,1.0012589617188754,29.0,1176.6360985682832+/-0,30.575134894905243,1.054314996376043,0.025985208963169415,1.2841233465202506,-1.1751527600253332e-06,0.0014684747256292288,-3.151785011202642e-07,-0.00031352322434760865,0.05403311698828176,-0.0004994423422138938
20230727 11:17:00,208.0,-0.008313380281690153,28.647887323943678,-702.5704225352092,0.2815,20.9574279,21.8,52.9,21.5,1533.5424,1.2845056,3.8,3.7,3.5,2.9,19565.47013888889,none,-0.29074661971830984,634.3521126760563,34182.57042253521,(-9.447770100724226+/-0)e-06,0.05115434513560237+/-0,-0.00030908420547484466+/-0,1.0002902759761036,29.0,1176.6209011025835+/-0,29.582717253441942,1.0200936983945497,0.02514209736179315,1.3092654438820437,-2.3753675572424676e-07,0.0012861275258780848,-7.771025187041023e-06,-0.00031376076110333287,0.05531924451415984,-0.0005072133674009348
20230727 11:17:04,212.0,0.007426619718309824,31.647887323943678,-837.5704225352092,0.2923,20.9612266,22.0,52.9,21.5,1533.5424,1.2845056,3.8,3.7,3.5,2.9,19565.470185185186,none,-0.29074661971830984,634.3521126760563,34182.57042253521,(8.439898946669318+/-0)e-06,0.05651048619531533+/-0,-0.00036847521654037656+/-0,0.9997653910578322,29.0,1176.6057040294602+/-0,30.144665289548147,1.0394712168809705,0.025620023076816035,1.3348854669588597,2.1623040577966327e-07,0.0014477999604060729,-9.440343550999233e-06,-0.0003135445306975532,0.05676704447456592,-0.0005166537109519341
20230727 11:17:08,216.0,-0.03979338028169016,18.647887323943678,-432.5704225352092,0.2941,20.968823999999998,22.0,52.9,21.5,1533.5424,1.2845056,3.8,3.7,3.5,2.9,19565.470231481482,none,-0.29074661971830984,634.3521126760563,34182.57042253521,(-4.522157396601558+/-0)e-05,0.03329681844501277+/-0,-0.00019030218334378088+/-0,1.00213849846213,29.0,1176.575311060883+/-0,30.236948582516373,1.0426533993971163,0.02569911870346201,1.3605845856623218,-1.1621545973100217e-06,0.0008556988896660066,-4.890598399279816e-06,-0.0003147066852948632,0.057622743364231926,-0.0005215443093512139
