time,seconds,CO,ChipTemp,PM,Flow,FlueTemp,TC,F1Flow,DilFlow,CO2,PM_RH
yyyymmdd hhmmss,s,ppm,degC,Mm^-1,,degC,degC,ccm,ccm,ppm,%
20230605 12:16:45,3927.0,75.05631,20.96256,36.909600000000005,15213.0,21.58848,337.6,2769.668,2665.7760000000003,7575.0,51.0
20230605 12:16:47,3929.0,75.22798499999999,20.9664,32.5156,14710.0,21.60384,337.70000000000005,2767.16,2606.496,7557.0,51.0
20230605 12:16:49,3931.0,75.12498,20.989440000000002,30.352400000000003,15135.0,21.57696,337.70000000000005,2773.4300000000003,2658.936,7557.0,51.0
20230605 12:16:51,3933.0,75.22798499999999,20.989440000000002,35.828,15034.0,21.6192,337.8,2764.6520000000005,2624.28,7557.0,51.0
20230605 12:16:53,3935.0,75.26231999999999,20.993280000000002,28.3244,15134.0,21.611520000000002,337.90000000000003,2772.176,2648.904,7519.0,51.0
20230605 12:16:55,3937.0,75.296655,21.00096,28.256800000000002,14699.0,21.611520000000002,337.70000000000005,2768.4139999999998,2626.1040000000003,7528.0,51.0
20230605 12:16:57,3939.0,75.021975,20.9856,33.1916,14853.0,21.61536,337.70000000000005,2771.34,2614.704,7528.0,51.0
20230605 12:16:59,3941.0,74.98764,21.00096,29.1356,15142.0,21.62688,337.6,2765.488,2625.192,7528.0,51.0
20230605 12:17:01,3943.0,74.678625,21.00096,27.1752,15239.0,21.63456,337.40000000000003,2771.7580000000003,2637.5040000000004,7547.0,51.0
20230605 12:17:03,3945.0,74.50694999999999,21.0048,26.296400000000002,15038.0,21.64224,337.20000000000005,2769.25,2635.6800000000003,7566.0,51.0
20230605 12:17:05,3947.0,74.30094,21.00864,29.6764,15086.0,21.64224,337.1,2768.4139999999998,2602.392,7528.0,51.0
20230605 12:17:07,3949.0,74.09492999999999,21.01248,26.5668,15436.0,21.63456,336.90000000000003,2766.742,2611.056,7547.0,51.0
20230605 12:17:09,3951.0,73.991925,21.02016,31.704400000000003,15118.0,21.657600000000002,336.90000000000003,2768.4139999999998,2646.168,7566.0,51.0
20230605 12:17:11,3953.0,73.54557,21.02784,31.0284,15043.0,21.64992,336.70000000000005,2767.996,2611.512,7595.0,51.0
20230605 12:17:13,3955.0,73.82025,21.024,24.606400000000004,15134.0,21.64608,336.5,2768.4139999999998,2626.56,7567.0,51.0
20230605 12:17:15,3957.0,73.54557,21.03168,26.0936,15034.0,21.6768,336.3,2765.9060000000004,2636.592,7548.0,51.0
20230605 12:17:17,3959.0,73.236555,21.03168,26.8372,15037.0,21.67296,336.3,2770.5040000000004,2627.472,7577.0,51.0
20230605 12:17:19,3961.0,73.13355,21.05088,27.1076,15008.0,21.68064,336.1,2764.6520000000005,2623.368,7577.0,51.0
20230605 12:17:21,3963.0,73.06487999999999,21.05088,27.1752,15016.0,21.68064,336.1,2767.5780000000004,2599.2000000000003,7577.0,51.0
20230605 12:17:23,3965.0,72.85887,21.04704,26.7696,15035.0,21.7152,336.1,2764.6520000000005,2662.128,7548.0,51.0
20230605 12:17:25,3967.0,72.755865,21.05088,28.527200000000004,15260.0,21.699840000000002,336.0,2770.0860000000002,2611.968,7510.0,51.0
20230605 12:17:27,3969.0,72.72153,21.05856,25.8232,15114.0,21.69216,335.8,2769.668,2673.072,7502.0,51.0
20230605 12:17:29,3971.0,72.68719499999999,21.05088,27.716000000000005,15145.0,21.72288,335.8,2773.4300000000003,2680.368,7549.0,51.0
20230605 12:17:31,3973.0,72.549855,21.0624,25.688000000000002,15033.0,21.71904,335.8,2771.34,2665.32,7567.0,51.0
20230605 12:17:33,3975.0,72.58418999999999,21.07776,18.252,14641.0,21.72288,335.8,2777.1920000000005,2602.392,7567.0,51.0
20230605 12:17:35,3977.0,72.68719499999999,21.07776,23.051600000000004,15053.0,21.72672,335.70000000000005,2767.5780000000004,2661.216,7503.0,51.0
20230605 12:17:37,3979.0,72.85887,21.07008,22.0376,15253.0,21.72288,335.70000000000005,2771.7580000000003,2653.92,7540.0,51.0
20230605 12:17:39,3981.0,72.68719499999999,21.0816,25.8232,15105.0,21.73824,335.6,2766.324,2601.48,7540.0,51.0
20230605 12:17:41,3983.0,73.099215,21.07392,20.820800000000002,15068.0,21.749760000000002,335.40000000000003,2768.4139999999998,2670.3360000000002,7540.0,51.0
20230605 12:17:43,3985.0,72.893205,21.1008,22.646,15118.0,21.75744,335.20000000000005,2767.996,2609.232,7568.0,51.0
20230605 12:17:45,3987.0,73.27089,21.09696,24.4036,14991.0,21.753600000000002,335.20000000000005,2771.7580000000003,2659.392,7511.0,51.0
20230605 12:17:47,3989.0,73.4769,21.089280000000002,24.2684,14935.0,21.753600000000002,335.20000000000005,2767.5780000000004,2646.168,7521.0,51.0
20230605 12:17:49,3991.0,73.305225,21.09696,21.6996,15150.0,21.76512,335.20000000000005,2767.996,2671.2480000000005,7513.0,51.0
20230605 12:17:51,3993.0,73.61424,21.11232,26.0936,15008.0,21.78048,335.1,2770.5040000000004,2675.808,7503.0,51.0
20230605 12:17:53,3995.0,73.88892,21.1008,20.009600000000002,15021.0,21.76128,334.90000000000003,2773.848,2672.616,7541.0,51.0
20230605 12:17:55,3997.0,74.02626,21.131520000000002,22.4432,14946.0,21.7728,334.6,2766.324,2627.472,7531.0,51.0
20230605 12:17:57,3999.0,74.197935,21.12384,21.3616,14941.0,21.792,334.20000000000005,2771.7580000000003,2628.84,7513.0,51.0
20230605 12:17:59,4001.0,74.12926499999999,21.11616,21.294,15255.0,21.77664,334.1,2769.668,2600.112,7476.0,51.0
20230605 12:18:01,4003.0,73.923255,21.131520000000002,29.744,15262.0,21.80352,333.90000000000003,2773.4300000000003,2663.952,7476.0,51.0
20230605 12:18:03,4005.0,73.4769,21.12768,28.054000000000002,14937.0,21.799680000000002,333.90000000000003,2763.8160000000003,2634.768,7457.0,51.0
20230605 12:18:05,4007.0,73.236555,21.131520000000002,27.378,15032.0,21.78432,333.8,2770.922,2620.632,7438.0,51.0
20230605 12:18:07,4009.0,73.13355,21.14304,27.5132,14931.0,21.799680000000002,333.70000000000005,2766.324,2650.2720000000004,7419.0,51.0
20230605 12:18:09,4011.0,73.099215,21.135360000000002,23.7276,14719.0,21.81888,333.5,2772.176,2613.792,7438.0,51.0
20230605 12:18:11,4013.0,73.20222,21.15072,26.6344,14920.0,21.81888,333.40000000000003,2763.398,2661.6720000000005,7412.0,51.0
20230605 12:18:13,4015.0,73.54557,21.14304,26.702,14937.0,21.81504,333.40000000000003,2773.012,2655.288,7375.0,51.0
20230605 12:18:15,4017.0,73.44256499999999,21.1584,23.7276,14707.0,21.82656,333.3,2764.6520000000005,2636.592,7348.0,51.0
20230605 12:18:17,4019.0,73.991925,21.14304,32.11,15093.0,21.81888,333.1,2766.742,2613.3360000000002,7357.0,51.0
20230605 12:18:19,4021.0,74.54128499999999,21.16992,22.1052,14933.0,21.8496,333.3,2764.234,2643.888,7312.0,51.0
20230605 12:18:21,4023.0,74.678625,21.16992,21.294,14935.0,21.845760000000002,333.20000000000005,2769.25,2669.88,7302.0,51.0
20230605 12:18:23,4025.0,75.021975,21.17376,19.266000000000002,14932.0,21.8496,333.1,2764.234,2656.2000000000003,7339.0,51.0
20230605 12:18:25,4027.0,75.05631,21.181440000000002,20.820800000000002,15029.0,21.85344,332.90000000000003,2771.34,2606.952,7312.0,51.0
20230605 12:18:27,4029.0,75.021975,21.16992,39.1404,15026.0,21.85728,332.70000000000005,2770.0860000000002,2599.656,7284.0,51.0
20230605 12:18:29,4031.0,75.090645,21.19296,21.023600000000002,15013.0,21.86112,332.70000000000005,2769.25,2631.5760000000005,7276.0,51.0
20230605 12:18:31,4033.0,74.91896999999999,21.19296,29.744,14938.0,21.8688,332.5,2765.9060000000004,2636.592,7240.0,50.0
20230605 12:18:33,4035.0,74.85029999999999,21.20832,24.741600000000002,14933.0,21.87264,332.40000000000003,2771.34,2611.968,7276.0,51.0
20230605 12:18:35,4037.0,74.71296,21.20064,22.781200000000002,14927.0,21.8688,332.40000000000003,2768.8320000000003,2657.5679999999998,7294.0,51.0
20230605 12:18:37,4039.0,75.021975,21.20064,16.0212,14699.0,21.895680000000002,332.3,2774.2660000000005,2623.368,7231.0,51.0
20230605 12:18:39,4041.0,75.26231999999999,21.21216,19.942,15120.0,21.88416,332.20000000000005,2765.9060000000004,2641.152,7240.0,51.0
20230605 12:18:41,4043.0,75.39966,21.216,21.496800000000004,14944.0,21.87648,332.20000000000005,2772.594,2621.544,7231.0,51.0
20230605 12:18:43,4045.0,75.74301,21.21984,19.7392,14937.0,21.91104,332.20000000000005,2766.742,2625.648,7268.0,51.0
20230605 12:18:45,4047.0,76.01768999999999,21.23904,18.928,14940.0,21.90336,332.1,2772.176,2689.944,7258.0,51.0
20230605 12:18:47,4049.0,76.120695,21.20832,17.914,15031.0,21.895680000000002,331.90000000000003,2763.398,2697.696,7231.0,51.0
20230605 12:18:49,4051.0,76.32670499999999,21.23904,17.3732,15116.0,21.90336,331.6,2766.742,2626.56,7196.0,51.0
20230605 12:18:51,4053.0,76.532715,21.23904,22.983999999999998,15264.0,21.91488,331.40000000000003,2760.8900000000003,2662.5840000000003,7159.0,51.0
20230605 12:18:53,4055.0,76.70438999999999,21.24288,18.049200000000003,15265.0,21.93408,331.40000000000003,2760.8900000000003,2672.1600000000003,7214.0,51.0
20230605 12:18:55,4057.0,76.807395,21.24288,19.3336,15038.0,21.93024,331.3,2759.2180000000003,2658.48,7250.0,50.0
20230605 12:18:57,4059.0,76.876065,21.24288,17.0352,15245.0,21.93408,331.3,2762.1440000000002,2655.744,7241.0,50.0
20230605 12:18:59,4061.0,76.42971,21.25824,26.364,15110.0,21.937920000000002,331.20000000000005,2757.5460000000003,2697.2400000000002,7222.0,50.0
20230605 12:19:01,4063.0,76.29236999999999,21.25056,20.4828,15433.0,21.941760000000002,331.20000000000005,2760.8900000000003,2673.5280000000002,7250.0,50.0
20230605 12:19:03,4065.0,75.91468499999999,21.26208,20.956,15253.0,21.9456,331.1,2758.382,2650.2720000000004,7214.0,50.0
20230605 12:19:05,4067.0,75.33099,21.25824,19.5364,14929.0,21.937920000000002,331.1,2759.2180000000003,2628.84,7151.0,50.0
20230605 12:19:07,4069.0,74.78162999999999,21.26592,17.914,15266.0,21.95712,331.0,2754.202,2638.416,7133.0,50.0
20230605 12:19:09,4071.0,74.197935,21.26976,14.4664,14938.0,21.97632,330.8,2758.382,2609.232,7143.0,50.0
20230605 12:19:11,4073.0,74.16359999999999,21.28512,16.6296,14932.0,21.96096,330.6,2755.874,2623.824,7107.0,50.0
20230605 12:19:13,4075.0,73.923255,21.277440000000002,18.454800000000002,15012.0,21.97248,330.5,2752.53,2646.6240000000003,7107.0,50.0
20230605 12:19:15,4077.0,73.61424,21.30048,16.2916,15124.0,21.97248,330.40000000000003,2755.0380000000005,2684.016,7098.0,50.0
20230605 12:19:17,4079.0,73.75157999999999,21.30432,20.2124,15114.0,21.97632,330.20000000000005,2757.5460000000003,2657.112,7036.0,50.0
20230605 12:19:19,4081.0,73.579905,21.30432,18.049200000000003,15128.0,21.98016,330.20000000000005,2754.62,2615.616,6959.0,50.0
20230605 12:19:21,4083.0,73.54557,21.30816,21.158800000000003,15031.0,21.99552,330.0,2758.382,2658.48,6906.0,50.0
20230605 12:19:23,4085.0,73.511235,21.312,21.429199999999998,15266.0,21.99936,329.90000000000003,2760.054,2618.3520000000003,6855.0,50.0
20230605 12:19:25,4087.0,73.511235,21.30048,18.5224,15110.0,22.01088,329.8,2765.07,2606.952,6837.0,50.0
20230605 12:19:27,4089.0,73.37389499999999,21.327360000000002,20.8884,14936.0,21.99936,330.0,2760.054,2581.4159999999997,6803.0,50.0
20230605 12:19:29,4091.0,73.40822999999999,21.30048,27.1076,15115.0,22.00704,330.1,2765.07,2648.4480000000003,6795.0,50.0
20230605 12:19:31,4093.0,73.71724499999999,21.3312,26.6344,14937.0,22.0032,330.0,2767.16,2603.76,6768.0,50.0
20230605 12:19:33,4095.0,74.16359999999999,21.34272,29.338400000000004,14615.0,22.00704,329.8,2764.6520000000005,2653.92,6778.0,50.0
20230605 12:19:35,4097.0,74.71296,21.33888,29.541200000000003,14927.0,22.01472,329.70000000000005,2771.7580000000003,2590.08,6786.0,50.0
20230605 12:19:37,4099.0,75.22798499999999,21.33888,23.66,14697.0,22.03008,329.5,2769.668,2660.76,6769.0,50.0
20230605 12:19:39,4101.0,75.91468499999999,21.3312,25.7556,14696.0,22.01472,329.70000000000005,2767.16,2619.7200000000003,6744.0,50.0
20230605 12:19:41,4103.0,76.63571999999999,21.3504,22.7136,15039.0,22.0416,329.6,2768.8320000000003,2647.0800000000004,6744.0,50.0
20230605 12:19:43,4105.0,77.18508,21.35424,21.294,14681.0,22.03008,329.40000000000003,2766.324,2593.728,6719.0,50.0
20230605 12:19:45,4107.0,77.83744499999999,21.35424,24.2008,15105.0,22.05312,329.5,2765.488,2600.112,6719.0,50.0
20230605 12:19:47,4109.0,78.661485,21.34656,22.646,14920.0,22.04544,329.3,2762.98,2635.6800000000003,6727.0,50.0
20230605 12:19:49,4111.0,79.348185,21.36576,21.3616,14953.0,22.07232,329.20000000000005,2769.668,2632.488,6769.0,50.0
20230605 12:19:51,4113.0,79.69153499999999,21.369600000000002,19.942,15227.0,22.05696,329.40000000000003,2763.8160000000003,2594.184,6744.0,50.0
20230605 12:19:53,4115.0,80.240895,21.36576,21.9024,15242.0,22.05696,329.5,2765.488,2665.32,6727.0,50.0
20230605 12:19:55,4117.0,80.89326,21.373440000000002,21.632,15001.0,22.07232,329.5,2762.1440000000002,2570.016,6736.0,50.0
20230605 12:19:57,4119.0,81.40828499999999,21.373440000000002,28.4596,15104.0,22.05696,329.40000000000003,2762.562,2569.1040000000003,6804.0,50.0
20230605 12:19:59,4121.0,82.094985,21.38496,27.1752,15039.0,22.05312,329.40000000000003,2769.25,2617.44,6787.0,50.0
20230605 12:20:01,4123.0,82.47267,21.3888,22.9164,15040.0,22.07616,329.40000000000003,2765.488,2646.168,6779.0,50.0
20230605 12:20:03,4125.0,82.713015,21.39648,20.3476,15024.0,22.06464,329.5,2767.5780000000004,2622.9120000000003,6770.0,50.0
20230605 12:20:05,4127.0,83.0907,21.3888,24.5388,15035.0,22.083840000000002,329.5,2764.6520000000005,2593.728,6779.0,50.0
20230605 12:20:07,4129.0,83.0907,21.40032,25.1472,15262.0,22.08768,329.40000000000003,2765.488,2671.2480000000005,6780.0,50.0
20230605 12:20:09,4131.0,83.50272,21.40032,25.1472,15021.0,22.11072,329.3,2762.98,2601.0240000000003,6830.0,50.0
20230605 12:20:11,4133.0,83.43405,21.42336,24.336000000000002,14979.0,22.09536,329.20000000000005,2757.5460000000003,2620.632,6865.0,50.0
20230605 12:20:13,4135.0,84.05207999999999,21.42336,23.4572,14612.0,22.11072,329.20000000000005,2767.16,2636.592,6865.0,50.0
20230605 12:20:15,4137.0,84.08641499999999,21.42336,29.4736,14929.0,22.10304,329.1,2764.6520000000005,2613.792,6909.0,50.0
20230605 12:20:17,4139.0,84.25809,21.419520000000002,23.3896,14961.0,22.11456,329.0,2766.324,2609.232,6900.0,50.0
20230605 12:20:19,4141.0,84.39542999999999,21.4272,24.8092,14919.0,22.133760000000002,328.70000000000005,2759.2180000000003,2636.136,6909.0,50.0
20230605 12:20:21,4143.0,84.84178499999999,21.4272,21.8348,15117.0,22.11456,328.6,2767.5780000000004,2663.952,6909.0,50.0
20230605 12:20:23,4145.0,85.08212999999999,21.4464,25.2824,15031.0,22.133760000000002,328.5,2759.636,2652.0960000000005,6918.0,50.0
20230605 12:20:25,4147.0,85.18513499999999,21.4464,25.012,14929.0,22.14912,328.5,2761.7260000000006,2598.288,6935.0,50.0
20230605 12:20:27,4149.0,85.322475,21.44256,23.795199999999998,15158.0,22.14528,328.5,2760.054,2616.5280000000002,6919.0,50.0
20230605 12:20:29,4151.0,85.11646499999999,21.45792,23.2544,15119.0,22.16064,328.40000000000003,2764.234,2622.0000000000005,6849.0,50.0
20230605 12:20:31,4153.0,85.047795,21.45408,21.3616,14609.0,22.16064,328.3,2761.7260000000006,2616.984,6815.0,50.0
20230605 12:20:33,4155.0,84.80744999999999,21.44256,28.9328,15252.0,22.14144,328.3,2765.9060000000004,2638.416,6823.0,50.0
20230605 12:20:35,4157.0,84.567105,21.46176,22.646,14935.0,22.17216,328.3,2762.562,2625.192,6815.0,50.0
20230605 12:20:37,4159.0,84.25809,21.465600000000002,23.051600000000004,14940.0,22.176000000000002,328.5,2762.98,2658.936,6849.0,50.0
20230605 12:20:39,4161.0,83.57139,21.47328,21.767200000000003,14946.0,22.18752,328.5,2763.398,2636.136,6858.0,50.0
20230605 12:20:41,4163.0,82.95335999999999,21.48864,26.702,15003.0,22.17216,328.6,2762.1440000000002,2671.2480000000005,6858.0,50.0
20230605 12:20:43,4165.0,82.026315,21.49248,25.5528,15018.0,22.19136,328.70000000000005,2762.1440000000002,2600.568,6823.0,50.0
20230605 12:20:45,4167.0,81.23661,21.4848,22.781200000000002,14931.0,22.20288,328.70000000000005,2759.2180000000003,2627.016,6798.0,50.0
20230605 12:20:47,4169.0,80.584245,21.49632,27.040000000000003,15034.0,22.18752,328.6,2760.472,2637.96,6816.0,50.0
20230605 12:20:49,4171.0,80.34389999999999,21.504,26.0936,14967.0,22.19136,328.5,2758.382,2601.0240000000003,6850.0,50.0
20230605 12:20:51,4173.0,80.172225,21.48864,29.6764,15046.0,22.20288,328.40000000000003,2758.382,2619.7200000000003,6850.0,50.0
20230605 12:20:53,4175.0,79.69153499999999,21.504,29.608800000000002,15014.0,22.2144,328.20000000000005,2763.398,2656.6560000000004,6841.0,50.0
20230605 12:20:55,4177.0,79.55419499999999,21.50784,31.0284,15039.0,22.225920000000002,328.0,2761.7260000000006,2601.48,6850.0,50.0
20230605 12:20:57,4179.0,79.31384999999999,21.511680000000002,32.0424,15125.0,22.21824,327.90000000000003,2762.562,2630.208,6850.0,50.0
20230605 12:20:59,4181.0,78.83315999999999,21.515520000000002,31.2988,15140.0,22.222080000000002,327.90000000000003,2760.472,2627.9280000000003,6850.0,50.0
20230605 12:21:01,4183.0,78.62715,21.52704,30.0144,14708.0,22.23744,327.8,2765.488,2589.6240000000003,6867.0,50.0
20230605 12:21:03,4185.0,78.14645999999999,21.52704,24.8092,14955.0,22.2336,327.8,2758.382,2643.888,6902.0,50.0
20230605 12:21:05,4187.0,77.700105,21.53472,25.0796,14949.0,22.25664,327.70000000000005,2763.398,2590.08,6885.0,50.0
20230605 12:21:07,4189.0,77.01340499999999,21.53856,25.688000000000002,15020.0,22.24128,327.40000000000003,2759.636,2637.96,6885.0,50.0
20230605 12:21:09,4191.0,76.532715,21.53856,22.240399999999998,15039.0,22.25664,327.20000000000005,2761.7260000000006,2575.032,6859.0,50.0
20230605 12:21:11,4193.0,75.91468499999999,21.54624,23.66,14697.0,22.26816,327.20000000000005,2761.308,2557.704,6860.0,50.0
20230605 12:21:13,4195.0,75.46833,21.54624,30.082000000000004,15134.0,22.26048,327.1,2764.234,2594.184,6842.0,50.0
20230605 12:21:15,4197.0,75.05631,21.56928,30.6904,15021.0,22.26432,327.0,2762.562,2637.0480000000002,6842.0,50.0
20230605 12:21:17,4199.0,74.403945,21.55392,29.2032,14620.0,22.272000000000002,326.90000000000003,2761.7260000000006,2623.368,6868.0,50.0
20230605 12:21:19,4201.0,73.71724499999999,21.56928,29.406000000000002,15042.0,22.26048,326.8,2762.562,2594.184,6860.0,50.0
20230605 12:21:21,4203.0,73.37389499999999,21.561600000000002,29.811600000000002,15106.0,22.26816,326.6,2760.472,2575.9440000000004,6851.0,50.0
20230605 12:21:23,4205.0,72.96187499999999,21.557760000000002,28.527200000000004,15034.0,22.28736,326.40000000000003,2761.308,2570.016,6860.0,50.0
20230605 12:21:25,4207.0,72.51552,21.5808,27.783600000000003,15242.0,22.29504,326.3,2766.742,2607.864,6834.0,50.0
20230605 12:21:27,4209.0,72.1035,21.5808,26.5668,15025.0,22.2912,326.40000000000003,2762.1440000000002,2652.552,6842.0,50.0
20230605 12:21:29,4211.0,71.96615999999999,21.59616,34.2732,15016.0,22.29888,326.20000000000005,2766.324,2637.96,6851.0,50.0
20230605 12:21:31,4213.0,71.76015,21.58848,26.296400000000002,15105.0,22.29888,326.20000000000005,2762.98,2613.3360000000002,6842.0,50.0
20230605 12:21:33,4215.0,71.58847499999999,21.57696,24.133200000000002,15122.0,22.3104,326.3,2765.9060000000004,2645.712,6826.0,50.0
20230605 12:21:35,4217.0,71.382465,21.6,24.2684,15244.0,22.32576,326.3,2764.234,2611.056,6775.0,50.0
20230605 12:21:37,4219.0,71.313795,21.60384,32.448,14534.0,22.34112,326.1,2764.234,2583.6960000000004,6793.0,50.0
20230605 12:21:39,4221.0,71.58847499999999,21.607680000000002,35.7604,14695.0,22.3296,326.1,2762.562,2594.184,6793.0,50.0
20230605 12:21:41,4223.0,71.93182499999999,21.62304,32.5832,14943.0,22.34496,325.90000000000003,2765.488,2575.9440000000004,6784.0,50.0
20230605 12:21:43,4225.0,72.412515,21.62688,31.5016,14703.0,22.3488,325.8,2763.398,2604.6720000000005,6749.0,50.0
20230605 12:21:45,4227.0,73.305225,21.61536,31.5016,14849.0,22.35264,325.6,2766.324,2616.072,6749.0,50.0
20230605 12:21:47,4229.0,74.50694999999999,21.61536,32.245200000000004,14926.0,22.364160000000002,325.40000000000003,2766.742,2642.52,6749.0,50.0
20230605 12:21:49,4231.0,75.60566999999999,21.64224,34.138,14672.0,22.36032,325.40000000000003,2772.594,2639.3280000000004,6784.0,50.0
20230605 12:21:51,4233.0,76.944735,21.64224,30.4876,14717.0,22.3872,325.40000000000003,2769.668,2605.5840000000003,6801.0,50.0
20230605 12:21:53,4235.0,78.21512999999999,21.64224,33.2592,15102.0,22.37184,325.40000000000003,2767.5780000000004,2596.9200000000005,6853.0,50.0
20230605 12:21:55,4237.0,79.51986,21.6384,34.9492,15024.0,22.38336,325.3,2770.0860000000002,2658.48,6862.0,50.0
