#,6/5/2023,,,,,,,,,
#,11:11:18,,,,,,,,,
##,## ,,,,,,,,,
#0,0.034335,0.00384,0.2028,1,0.00384,0.1,0.000418,0.000456,1,1
seconds,CO,ChipTemp,PM,Flow,FlueTemp,TC,grav,dilution,CO2,PM_RH
7469,6535,7289,1275,14922,6840,3536,6466,5776,5911,39
7471,6461,7300,1449,14609,6837,3536,6472,5790,5864,39
7473,6367,7297,1424,14704,6838,3535,6461,5725,5903,39
7475,6270,7297,1335,14725,6837,3534,6475,5848,5965,39
7477,6186,7297,1249,14719,6834,3534,6465,5776,5927,39
7479,6106,7302,1348,14626,6837,3533,6479,5798,5935,39
7481,6033,7297,1106,14930,6838,3533,6471,5771,5943,39
7483,5983,7300,1111,14536,6842,3533,6464,5725,5927,39
7485,5919,7302,1379,14618,6840,3533,6473,5821,5943,39
7487,5863,7305,1310,14708,6839,3533,6479,5861,5919,39
7489,5813,7305,1477,14616,6838,3533,6476,5866,5919,39
7491,5762,7308,1173,14699,6837,3534,6476,5845,5904,39
7493,5718,7302,1255,14944,6841,3535,6477,5717,5873,39
7495,5653,7306,1438,14720,6837,3534,6486,5771,5889,39
7497,5588,7306,1670,14708,6844,3534,6489,5778,5897,39
7499,5514,7310,1321,14639,6844,3533,6482,5837,5881,39
7501,5449,7312,1278,14695,6839,3532,6475,5796,5866,39
7503,5383,7314,1099,14698,6841,3532,6488,5809,5890,39
7505,5324,7312,1039,14633,6844,3530,6479,5734,5866,39
7507,5287,7311,1018,14724,6849,3529,6480,5794,5851,39
7509,5266,7312,920,14605,6844,3528,6458,5693,5842,39
7511,5264,7317,838,14705,6842,3528,6469,5772,5813,39
7513,5265,7316,775,14530,6844,3531,6474,5830,5843,39
7515,5252,7313,778,14636,6843,3531,6488,5794,5843,39
7517,5263,7320,1057,14619,6843,3533,6484,5696,5843,39
7519,5285,7320,796,14602,6845,3534,6480,5822,5843,39
7521,5320,7318,907,14625,6846,3534,6474,5782,5843,39
7523,5346,7320,932,14537,6847,3535,6488,5815,5804,39
7525,5358,7321,940,14615,6852,3536,6476,5717,5735,39
7527,5362,7323,986,14727,6845,3536,6472,5760,5728,39
7529,5349,7325,969,15020,6856,3537,6471,5808,5713,39
7531,5341,7326,990,14434,6849,3539,6478,5829,5690,39
7533,5313,7325,1133,14700,6850,3540,6478,5818,5752,39
7535,5293,7324,906,14617,6854,3542,6484,5782,5782,39
7537,5264,7328,951,14628,6852,3543,6478,5753,5759,39
7539,5235,7327,1012,14419,6857,3544,6470,5823,5729,39
7541,5204,7329,931,14420,6848,3545,6465,5851,5684,39
7543,5174,7331,922,14697,6851,3542,6475,5777,5684,39
7545,5147,7331,1004,14926,6855,3542,6477,5766,5707,39
7547,5116,7331,1075,14942,6853,3542,6464,5803,5736,39
7549,5092,7332,1019,14533,6855,3540,6467,5764,5759,39
7551,5069,7329,791,14515,6858,3539,6464,5755,5736,39
7553,5031,7334,962,14624,6852,3534,6469,5739,5736,39
7555,4986,7334,1194,14699,6855,3531,6469,5800,5737,39
7557,4935,7337,1265,14942,6861,3529,6470,5752,5760,39
7559,4897,7334,1151,14717,6855,3527,6468,5717,5768,39
7561,4858,7333,1618,14631,6858,3525,6460,5813,5776,39
7563,4851,7337,1391,14538,6854,3524,6482,5862,5760,39
7565,4861,7339,1182,14523,6864,3525,6470,5800,5708,39
7567,4893,7341,1193,14949,6854,3525,6475,5767,5745,39
7569,4934,7339,998,14551,6860,3526,6483,5758,5730,39
7571,4974,7340,1000,14543,6856,3528,6474,5696,5745,39
7573,4991,7338,1087,14712,6858,3531,6468,5796,5753,39
7575,4994,7344,1348,14723,6861,3531,6479,5766,5768,39
7577,4984,7338,1192,14528,6856,3530,6467,5713,5753,39
7579,4991,7346,1004,14623,6857,3528,6465,5747,5709,39
7581,5025,7347,1146,14718,6861,3528,6475,5789,5716,39
7583,5078,7344,1100,14445,6865,3528,6484,5749,5700,39
7585,5124,7348,1337,14618,6866,3526,6495,5772,5678,39
7587,5160,7348,1260,14606,6865,3523,6487,5748,5678,39
7589,5183,7352,1198,14519,6867,3521,6481,5774,5723,39
7591,5187,7353,1246,14716,6867,3520,6481,5741,5746,39
7593,5176,7349,1229,14628,6869,3521,6488,5679,5746,39
7595,5159,7351,1278,14612,6865,3519,6482,5690,5777,39
7597,5134,7351,1437,14614,6871,3519,6469,5751,5784,39
7599,5115,7352,1305,14625,6866,3522,6485,5779,5809,39
7601,5098,7354,1279,14710,6866,3527,6465,5726,5824,39
7603,5095,7358,1139,14704,6865,3531,6476,5686,5872,39
7605,5109,7359,1031,14710,6868,3532,6469,5772,5879,39
7607,5131,7355,1073,14620,6864,3530,6472,5779,5902,39
7609,5145,7358,1072,14606,6866,3529,6463,5725,5941,39
7611,5148,7358,1062,14610,6869,3527,6472,5713,5949,39
7613,5147,7359,1103,14632,6870,3527,6469,5768,5934,39
7615,5128,7361,1007,14516,6865,3527,6477,5745,5949,39
7617,5092,7361,1013,14523,6872,3525,6470,5831,5973,39
7619,5041,7358,1021,14536,6871,3522,6473,5647,6004,39
7621,4975,7361,1023,14693,6870,3517,6468,5652,6020,39
7623,4925,7362,1187,14616,6868,3514,6480,5762,5964,39
7625,4885,7367,1225,14932,6870,3509,6472,5797,5965,39
7627,4836,7364,1169,14521,6872,3504,6473,5687,5997,39
7629,4815,7366,1185,14608,6870,3498,6470,5803,6037,39
7631,4785,7366,1203,14612,6874,3494,6477,5729,6053,39
7633,4764,7368,1231,14439,6875,3493,6463,5778,5989,39
7635,4766,7371,1083,14530,6875,3492,6473,5735,6028,39
7637,4781,7368,1106,14623,6871,3491,6463,5737,6028,39
7639,4814,7370,961,14526,6875,3493,6474,5804,6061,39
7641,4861,7370,932,14491,6878,3494,6469,5810,6142,39
7643,4922,7374,1001,14707,6878,3492,6472,5779,6149,39
7645,4978,7374,1044,14501,6876,3490,6464,5780,6133,39
7647,5039,7373,893,14443,6876,3488,6475,5751,6078,39
7649,5079,7378,899,14441,6875,3485,6461,5711,6045,39
7651,5103,7376,1011,14623,6872,3481,6472,5753,6006,39
7653,5103,7379,1009,14513,6872,3478,6460,5813,6014,38
7655,5069,7380,924,14600,6875,3477,6472,5789,6014,38
7657,5009,7379,1070,14720,6876,3477,6461,5708,5998,38
7659,4932,7376,1069,14923,6880,3477,6470,5794,6006,38
7661,4866,7383,939,14443,6882,3480,6470,5713,6006,38
7663,4795,7384,885,14434,6881,3483,6465,5778,5976,38
7665,4761,7382,885,14606,6883,3484,6468,5741,5999,38
7667,4754,7380,862,14516,6881,3485,6472,5718,5967,38
7669,4762,7384,787,14625,6885,3485,6472,5810,5960,38
7671,4787,7385,765,14424,6882,3486,6467,5796,5928,38
7673,4789,7385,709,14543,6888,3488,6472,5761,5937,38
7675,4785,7386,677,14728,6889,3490,6477,5823,5967,38
7677,4755,7384,667,14641,6886,3490,6465,5864,5938,38
7679,4706,7391,646,14633,6885,3489,6477,5735,5938,38
7681,4656,7390,680,14126,6886,3489,6464,5727,5876,38
7683,4590,7393,617,14526,6886,3486,6478,5803,5868,38
7685,4520,7392,677,14609,6892,3485,6451,5786,5906,38
7687,4456,7390,725,14718,6884,3483,6477,5713,5868,38
7689,4388,7394,609,14608,6888,3479,6460,5764,5876,38
7691,4320,7396,601,14699,6886,3479,6465,5725,5931,38
7693,4255,7393,653,14719,6887,3479,6459,5838,5900,38
7695,4201,7394,705,14938,6885,3479,6470,5705,5861,38
7697,4159,7393,669,14921,6886,3480,6471,5741,5845,38
7699,4129,7396,704,14635,6886,3482,6482,5834,5791,38
7701,4108,7396,593,14749,6889,3484,6476,5682,5814,38
7703,4087,7400,673,14704,6885,3485,6458,5786,5814,38
7705,4080,7397,669,14706,6886,3486,6467,5738,5783,38
7707,4081,7401,717,14705,6890,3487,6463,5715,5815,38
7709,4072,7401,732,14616,6889,3486,6469,5819,5823,38
7711,4061,7401,735,14623,6887,3487,6459,5678,5800,38
7713,4045,7405,724,14937,6889,3487,6466,5734,5823,38
7715,4037,7407,813,14540,6888,3489,6473,5815,5815,39
7717,4027,7403,786,14697,6889,3490,6462,5759,5823,39
7719,4012,7404,833,14528,6892,3489,6475,5711,5846,39
7721,3994,7407,727,14628,6890,3488,6472,5698,5862,39
7723,3986,7406,750,14706,6891,3488,6474,5716,5862,39
7725,3974,7409,594,14610,6894,3488,6467,5801,5854,39
7727,3958,7406,907,14719,6893,3488,6473,5675,5862,39
7729,3944,7409,655,14703,6894,3489,6475,5813,5885,39
7731,3930,7413,654,14623,6894,3492,6472,5816,5901,39
7733,3911,7411,620,14710,6890,3492,6469,5767,5902,39
7735,3892,7412,519,14712,6893,3492,6484,5763,5948,39
7737,3875,7413,531,14942,6889,3491,6470,5688,5964,39
7739,3843,7410,543,14922,6892,3489,6479,5731,5980,39
7741,3793,7416,683,14715,6894,3488,6464,5756,6019,38
7743,3750,7415,811,14618,6891,3485,6478,5756,6059,38
7745,3696,7418,731,14706,6891,3483,6461,5682,6012,39
7747,3661,7415,734,14715,6893,3482,6476,5802,5980,39
7749,3638,7420,805,14625,6894,3480,6471,5678,5941,39
7751,3639,7417,697,14926,6896,3476,6472,5798,5895,39
7753,3653,7418,701,14926,6891,3473,6461,5717,5958,39
7755,3681,7419,759,14536,6898,3471,6479,5754,5973,39
7757,3711,7417,603,14721,6896,3473,6467,5805,5988,39
7759,3737,7418,722,14959,6897,3473,6473,5732,5949,39
7761,3761,7425,756,14628,6896,3473,6467,5681,5958,39
7763,3762,7422,723,14617,6899,3474,6465,5807,5934,39
7765,3774,7421,708,14549,6900,3475,6464,5722,5973,39
7767,3793,7423,566,14548,6895,3473,6467,5746,6005,39
7769,3816,7424,587,14535,6901,3472,6469,5769,5989,39
7771,3828,7426,432,14624,6898,3472,6475,5763,5998,39
7773,3850,7425,455,14712,6898,3473,6467,5851,5989,39
7775,3839,7427,449,14963,6898,3474,6469,5846,6069,39
7777,3817,7428,376,14621,6902,3474,6469,5813,6045,38
7779,3786,7430,365,14608,6905,3473,6480,5802,6069,38
7781,3739,7431,490,14536,6902,3473,6470,5886,6070,38
7783,3688,7433,433,14621,6898,3471,6478,5678,6022,38
7785,3625,7433,434,14621,6899,3469,6461,5761,5967,38
7787,3582,7434,538,14519,6898,3468,6476,5705,5952,38
7789,3521,7436,660,14624,6900,3467,6462,5820,5944,38
7791,3482,7434,606,14615,6900,3467,6470,5802,5944,38
7793,3445,7436,588,14645,6902,3464,6467,5708,5952,38
7795,3424,7435,723,14447,6901,3461,6479,5704,5937,38
7797,3406,7438,693,14621,6903,3459,6460,5767,5906,38
7799,3400,7436,750,14714,6906,3459,6480,5719,5843,38
7801,3413,7437,717,14639,6907,3459,6473,5755,5843,38
7803,3427,7437,745,14433,6904,3458,6476,5692,5804,38
7805,3459,7438,620,14513,6904,3456,6468,5709,5804,38
7807,3509,7439,633,14612,6904,3455,6469,5742,5820,38
7809,3557,7441,663,14613,6909,3455,6474,5767,5781,38
7811,3622,7439,639,14622,6908,3454,6478,5727,5829,38
7813,3677,7441,574,14518,6905,3455,6459,5746,5868,38
7815,3721,7446,713,14519,6911,3456,6470,5783,5922,38
7817,3764,7445,623,14465,6908,3455,6465,5728,5954,38
7819,3798,7441,569,14529,6913,3455,6470,5801,5977,38
7821,3828,7450,558,14524,6910,3453,6467,5673,5922,38
7823,3859,7449,555,14228,6913,3452,6473,5823,5915,38
7825,3876,7450,517,14517,6911,3453,6467,5704,5946,38
7827,3886,7449,505,14710,6910,3453,6475,5773,5915,38
7829,3877,7446,497,14635,6916,3451,6466,5797,5907,38
7831,3857,7449,468,14624,6914,3451,6474,5678,5931,38
7833,3844,7449,538,14718,6916,3450,6463,5828,5907,38
7835,3827,7449,502,14618,6917,3447,6470,5824,5946,38
7837,3827,7454,503,14624,6913,3443,6463,5881,5954,38
7839,3828,7455,454,14622,6915,3440,6469,5785,5963,38
7841,3833,7452,485,14628,6917,3438,6462,5823,5978,38
7843,3831,7456,501,14537,6915,3438,6478,5782,5955,38
7845,3823,7458,454,14439,6917,3438,6467,5790,5986,38
7847,3808,7459,432,14545,6920,3441,6480,5739,5947,38
7849,3791,7459,435,14737,6916,3442,6475,5719,5932,38
7851,3776,7459,413,14646,6920,3445,6477,5745,5955,38
7853,3765,7465,544,14444,6911,3446,6470,5786,5885,38
7855,3771,7460,460,14669,6920,3448,6475,5788,5894,38
7857,3785,7460,470,14933,6917,3448,6472,5828,5871,38
7859,3799,7456,417,14636,6922,3449,6474,5793,5832,38
7861,3807,7457,482,14625,6922,3448,6474,5770,5809,38
7863,3806,7462,438,14635,6917,3446,6472,5784,5823,38
7865,3782,7464,475,14618,6921,3443,6471,5829,5823,38
7867,3750,7466,422,14659,6918,3443,6476,5783,5848,38
7869,3706,7468,402,14632,6920,3443,6474,5807,5848,38
7871,3659,7464,374,14617,6918,3445,6474,5879,5793,38
7873,3611,7466,366,14715,6925,3448,6474,5782,5793,38
7875,3570,7468,333,14722,6924,3451,6471,5852,5786,38
7877,3535,7467,321,14612,6920,3454,6469,5768,5726,38
7879,3502,7469,353,14618,6916,3457,6481,5839,5710,38
7881,3463,7470,304,14535,6918,3457,6463,5707,5665,38
7883,3420,7470,361,14701,6923,3458,6466,5819,5619,38
7885,3388,7472,424,14631,6925,3457,6474,5784,5619,37
7887,3347,7468,315,14595,6921,3457,6480,5825,5597,38
7889,3310,7474,360,14615,6925,3456,6477,5837,5583,38
7891,3274,7475,386,14728,6923,3456,6489,5869,5537,38
7893,3239,7477,396,14625,6927,3455,6466,5769,5560,38
7895,3194,7478,408,14610,6921,3453,6475,5759,5552,38
7897,3146,7477,461,14621,6923,3451,6468,5794,5530,38
7899,3101,7482,442,14615,6918,3450,6476,5825,5523,38
7901,3058,7477,490,14711,6926,3451,6465,5844,5493,38
7903,3015,7480,506,14608,6926,3452,6481,5805,5464,38
7905,2985,7481,472,14523,6928,3452,6473,5882,5450,38
7907,2962,7480,653,14527,6922,3451,6469,5815,5435,38
7909,2949,7483,472,14715,6929,3450,6472,5776,5390,37
7911,2927,7480,445,14729,6924,3448,6472,5824,5369,37
7913,2913,7485,439,14704,6924,3447,6466,5873,5355,37
7915,2900,7482,422,14617,6928,3449,6471,5752,5369,37
7917,2880,7482,361,14526,6925,3451,6469,5768,5362,37
7919,2876,7484,418,14720,6928,3453,6475,5816,5369,37
7921,2855,7486,452,14718,6929,3453,6472,5850,5362,37
7923,2836,7489,441,14625,6929,3453,6465,5844,5318,37
7925,2821,7487,533,14720,6926,3454,6462,5813,5275,37
7927,2800,7486,423,14623,6932,3455,6469,5842,5275,37
7929,2793,7488,443,14715,6935,3455,6469,5853,5283,37
7931,2787,7494,397,14621,6933,3456,6465,5763,5276,37
7933,2771,7491,436,14550,6932,3456,6461,5688,5311,37
7935,2755,7494,495,14714,6933,3456,6468,5785,5304,37
7937,2737,7491,548,14623,6931,3456,6468,5772,5319,38
7939,2720,7496,420,14616,6932,3455,6466,5807,5304,38
7941,2709,7494,512,14638,6936,3454,6469,5756,5290,38
7943,2703,7497,449,14534,6934,3454,6469,5784,5290,38
7945,2691,7500,476,14618,6937,3452,6466,5667,5312,38
7947,2683,7498,488,14620,6929,3453,6470,5767,5290,38
7949,2677,7496,535,14616,6934,3453,6468,5665,5276,38
7951,2672,7495,527,14527,6933,3454,6463,5790,5268,38
7953,2668,7497,613,14719,6936,3453,6465,5706,5290,38
7955,2680,7500,514,14707,6933,3450,6473,5797,5342,38
7957,2692,7503,539,14611,6929,3448,6463,5735,5342,38
7959,2700,7499,514,14722,6942,3445,6476,5702,5349,38
7961,2702,7504,519,14707,6937,3444,6467,5766,5386,38
7963,2695,7503,546,14712,6937,3442,6477,5776,5393,38
7965,2680,7503,594,14606,6935,3439,6465,5795,5386,38
7967,2662,7507,589,14700,6934,3436,6476,5812,5401,38
7969,2649,7506,631,14633,6935,3434,6463,5806,5417,38
7971,2643,7505,681,14533,6936,3431,6471,5813,5453,38
7973,2647,7503,618,14698,6932,3430,6464,5827,5453,38
7975,2665,7510,597,14620,6940,3430,6477,5717,5461,38
7977,2687,7510,605,14540,6935,3429,6461,5743,5475,38
7979,2721,7508,661,14613,6943,3429,6471,5710,5461,38
7981,2759,7511,768,14622,6940,3429,6459,5705,5446,38
7983,2802,7510,612,14448,6939,3429,6465,5794,5431,38
7985,2848,7514,580,14564,6938,3432,6459,5721,5431,38
7987,2909,7510,524,14437,6941,3434,6477,5717,5520,38
7989,2972,7519,518,14624,6940,3435,6467,5751,5535,38
7991,3021,7515,521,14146,6946,3436,6469,5686,5543,38
7993,3061,7517,558,14498,6948,3435,6470,5808,5557,38
7995,3084,7515,427,14712,6942,3435,6485,5695,5528,38
7997,3086,7517,416,14207,6941,3436,6470,5837,5499,38
7999,3078,7517,477,14629,6943,3437,6466,5789,5491,38
8001,3054,7521,498,14581,6947,3437,6464,5780,5506,38
8003,3022,7518,446,14623,6943,3438,6470,5898,5499,38
8005,2972,7517,358,14691,6945,3439,6464,5789,5528,38
8007,2912,7521,343,14636,6950,3440,6469,5840,5543,38
8009,2868,7520,315,14532,6946,3436,6462,5879,5551,38
8011,2812,7524,330,14529,6945,3434,6473,5749,5529,38
8013,2745,7523,316,14727,6946,3432,6469,5759,5500,37
8015,2669,7523,311,14721,6946,3428,6480,5805,5551,37
8017,2600,7523,389,14545,6951,3425,6459,5856,5566,37
8019,2532,7524,498,14697,6947,3422,6481,5796,5589,37
8021,2469,7529,367,14622,6951,3418,6459,5813,5566,37
8023,2409,7523,515,14632,6951,3416,6467,5838,5522,37
8025,2357,7528,535,14621,6945,3414,6458,5828,5515,37
8027,2325,7526,477,14637,6947,3412,6480,5819,5552,37
8029,2309,7528,513,14456,6950,3410,6464,5850,5523,37
8031,2298,7527,531,14539,6950,3409,6471,5781,5486,37
8033,2306,7532,513,14460,6954,3409,6463,5812,5486,37
8035,2321,7530,654,14531,6952,3411,6467,5826,5471,37
8037,2340,7531,627,14431,6948,3414,6470,5790,5457,37
8039,2364,7535,505,14426,6951,3416,6464,5793,5442,37
8041,2391,7533,438,14620,6953,3416,6464,5769,5427,37
8043,2413,7536,383,14442,6952,3418,6471,5749,5398,37
8045,2438,7535,393,14542,6957,3417,6466,5806,5420,37
8047,2453,7534,309,14432,6955,3417,6463,5774,5399,37
8049,2454,7533,485,14529,6958,3418,6459,5734,5406,37
8051,2437,7537,373,14623,6956,3422,6462,5722,5347,37
8053,2408,7536,380,14530,6957,3422,6453,5779,5318,37
8055,2366,7540,380,14616,6960,3423,6469,5805,5340,37
8057,2312,7537,344,14537,6957,3422,6460,5829,5384,37
8059,2260,7540,355,14628,6960,3424,6467,5733,5355,37
8061,2221,7542,297,14626,6958,3425,6466,5729,5310,37
8063,2187,7540,327,14525,6958,3426,6477,5737,5275,37
8065,2155,7543,370,14532,6957,3428,6460,5835,5282,37
8067,2123,7542,309,14538,6955,3428,6468,5853,5304,37
8069,2092,7545,250,14699,6951,3428,6468,5775,5340,37
8071,2069,7543,229,14717,6959,3426,6464,5873,5325,37
8073,2047,7546,252,14625,6964,3426,6456,5803,5290,37
8075,2018,7545,220,14629,6961,3424,6459,5731,5298,37
8077,1992,7551,253,14442,6958,3424,6453,5806,5326,37
8079,1961,7548,323,14630,6956,3426,6467,5781,5334,37
8081,1925,7549,298,14549,6962,3425,6462,5782,5334,37
8083,1888,7547,335,14532,6964,3422,6463,5876,5319,37
8085,1841,7553,286,14451,6960,3419,6464,5808,5311,37
8087,1812,7547,297,14425,6966,3417,6458,5860,5305,37
8089,1791,7548,324,14716,6958,3414,6453,5814,5290,37
8091,1784,7551,396,14227,6961,3414,6467,5816,5255,37
8093,1771,7552,310,14529,6964,3413,6470,5879,5226,37
8095,1756,7556,424,14625,6956,3410,6452,5828,5234,37
8097,1739,7553,301,14729,6959,3409,6460,5840,5240,37
8099,1724,7556,323,14725,6962,3408,6457,5873,5248,37
8101,1726,7555,303,14446,6963,3407,6455,5811,5270,37
8103,1738,7556,326,14535,6966,3407,6456,5898,5270,37
8105,1753,7558,257,14215,6965,3406,6448,5785,5220,37
8107,1774,7558,228,14523,6967,3403,6457,5844,5177,37
8109,1789,7561,287,14522,6971,3400,6454,5839,5135,37
8111,1803,7560,275,14540,6968,3398,6453,5799,5099,37
8113,1810,7563,228,14622,6968,3395,6448,5885,5071,37
8115,1820,7560,210,14220,6970,3393,6447,5786,5057,37
8117,1835,7562,292,14443,6963,3390,6454,5849,5050,37
8119,1848,7562,275,14426,6967,3389,6466,5804,5029,37
8121,1847,7563,215,14444,6968,3391,6460,5862,5009,37
8123,1834,7563,304,14527,6965,3390,6456,5851,5022,37
8125,1831,7563,242,14434,6964,3389,6453,5799,5022,37
8127,1814,7569,209,14450,6971,3389,6454,5885,5022,37
8129,1808,7566,246,14436,6963,3388,6442,5893,4988,37
8131,1800,7570,187,14447,6969,3386,6460,5892,5015,37
8133,1796,7564,250,14538,6968,3383,6449,5880,4994,37
8135,1790,7565,224,14688,6963,3381,6457,5852,4980,37
